,Fz,C3,Cz,C4,Pz,PO7,Oz,PO8,DT
27,-41129.79,8671.118,302107.6,374066.5,214533.2,-49683.68,107662.1,-66301.7,0.122015
28,-50453.89,-2934.57,283897.6,355692.5,199989.6,-66760.44,85749.26,-76507.33,0.135055
29,-52827.31,-16177.16,260830.5,331632.5,188415.5,-74828.73,64634.55,-81297.28,0.13506100000000001
30,-63510.35,-29155.06,243905.3,311683.2,173392.8,-75731.59,56076.82,-89938.21,0.13700900000000002
31,-79891.66,-39263.82,232598.3,297808.5,156150.0,-82216.21,49831.21,-102370.6,0.13958700000000002
32,-88529.08,-47820.37,217623.3,282120.2,142127.6,-94413.76,34680.99,-110723.8,0.14200800000000002
33,-89994.23,-57169.69,198202.2,261911.5,130988.1,-101567.3,18038.62,-114044.5,0.14459
34,-95767.35,-66467.12,181864.6,243222.9,118291.3,-102142.6,10170.06,-118797.8,0.148011
35,-106947.3,-73831.52,170237.5,229084.9,103741.1,-105039.9,5859.969,-126772.7,0.162638
36,-114299.2,-79993.77,157481.2,215136.0,90769.97,-112931.2,-4204.938,-133120.4,0.162645
37,-115821.4,-86638.8,140786.9,197587.6,79295.59,-118946.2,-16843.5,-135803.4,0.169589
38,-118778.5,-93290.79,122967.6,177823.4,65349.12,-119890.7,-24106.82,-138372.3,0.18005600000000002
39,-125772.1,-98618.86,105712.0,158122.3,47616.16,-120846.2,-27749.94,-142990.5,0.180062
40,-131494.3,-103056.1,86890.99,137659.7,28500.81,-125246.7,-34407.25,-147388.0,0.182627
41,-133254.0,-107734.9,65584.98,115345.2,9976.741,-129725.9,-43468.79,-149625.1,0.18263
42,-134709.3,-112325.3,44570.6,92927.79,-7700.431,-131026.6,-49746.86,-150975.2,0.184587
43,-138409.7,-115965.7,26169.45,72631.65,-24574.31,-131098.3,-53187.01,-153069.4,0.187626
44,-142195.9,-119025.4,9673.997,54508.94,-40462.86,-132837.6,-57679.04,-155524.1,0.18763199999999997
45,-144000.0,-122226.0,-6349.675,37370.96,-55264.27,-135540.3,-63701.29,-157233.8,0.193013
46,-144834.9,-125212.1,-22024.59,20551.75,-68781.12,-136932.6,-68644.52,-157979.1,0.20005399999999998
47,-146182.0,-127444.1,-36741.4,4290.113,-80978.1,-136798.0,-71973.73,-158339.3,0.20005999999999996
48,-147969.4,-129361.3,-50043.6,-10652.0,-92577.63,-136720.3,-75242.4,-159008.4,0.20604699999999998
49,-149483.4,-131434.3,-62055.18,-23970.37,-104178.8,-137632.5,-78882.98,-160034.5,0.20604999999999996
50,-150195.4,-133197.6,-73697.3,-36664.86,-115017.4,-138763.8,-82287.9,-160503.5,0.21459199999999995
51,-150061.8,-134278.0,-85599.12,-49790.94,-124189.8,-138767.1,-85365.87,-159807.9,0.22605599999999995
52,-150010.4,-135233.2,-96763.13,-62471.88,-132565.8,-137637.1,-88030.7,-158966.9,0.22606199999999996
53,-150890.3,-136430.6,-105981.4,-73117.72,-141467.0,-136948.2,-89965.05,-159160.6,0.23362599999999994
54,-151659.4,-137278.9,-114265.6,-82448.31,-150136.7,-137492.7,-91802.9,-159462.8,0.23362899999999992
55,-150760.1,-137437.1,-123438.8,-92588.46,-156983.9,-137714.0,-94392.84,-158234.1,0.23605299999999993
56,-149190.6,-137568.2,-132726.3,-103192.1,-162668.7,-136142.8,-96794.84,-156230.0,0.23605899999999994
57,-149174.0,-138056.8,-139888.3,-111823.6,-169100.1,-134180.7,-97647.16,-155506.7,0.24505199999999994
58,-149967.0,-138224.7,-145450.2,-118479.7,-175885.2,-133908.6,-98056.39,-155614.2,0.24505799999999994
59,-148835.7,-137666.2,-152059.5,-125881.4,-180965.0,-134250.6,-99925.1,-154216.2,0.25863299999999995
60,-146175.9,-137094.6,-159618.4,-134522.6,-184511.9,-132664.2,-102181.4,-151427.9,0.2586389999999999
61,-145136.2,-136986.2,-165280.6,-141613.6,-188753.3,-129825.1,-102463.8,-149795.5,0.2636229999999999
62,-145793.3,-136645.3,-168751.9,-146240.7,-193852.1,-128633.0,-101705.1,-149611.1,0.26362599999999986
63,-144755.6,-135551.6,-173039.8,-151225.2,-197569.1,-128906.0,-102689.4,-148256.1,0.26557999999999987
64,-141449.2,-134398.3,-178931.4,-157969.2,-199473.6,-127549.5,-104767.1,-145049.0,0.2755909999999999
65,-139396.6,-133782.5,-183450.2,-163804.7,-201821.3,-124243.0,-104850.9,-142608.3,0.2780029999999999
66,-139717.0,-133062.6,-185393.8,-166948.4,-205377.2,-122167.3,-103251.5,-142022.2,0.2810469999999999
67,-138920.0,-131595.5,-187670.4,-169890.3,-208003.9,-122172.3,-103286.6,-140788.8,0.2810509999999999
68,-135378.2,-129983.5,-191936.3,-174809.2,-208686.6,-121136.3,-105066.6,-137465.3,0.28300099999999984
69,-132450.6,-128935.1,-195508.6,-179534.2,-209449.6,-117722.7,-105172.5,-134379.3,0.29762899999999987
70,-132261.9,-127926.9,-196385.6,-181618.4,-211587.4,-114903.0,-103068.6,-133307.5,0.2976349999999998
71,-131715.3,-126219.9,-197006.9,-182916.4,-213297.4,-114475.2,-102195.0,-132184.2,0.3000419999999998
72,-128270.6,-124271.0,-199717.7,-186127.9,-213101.9,-113732.8,-103541.6,-128976.4,0.3000449999999998
73,-124693.4,-122860.1,-202439.9,-189812.1,-212601.1,-110499.0,-103770.3,-125459.5,0.30199999999999977
74,-123883.4,-121623.0,-202608.3,-191149.3,-213463.0,-107155.7,-101477.4,-123879.4,0.3155889999999998
75,-123489.6,-119768.9,-201948.2,-191196.8,-214366.4,-106196.6,-99827.03,-122801.2,0.3186199999999998
76,-120350.5,-117581.1,-203216.8,-192864.4,-213548.6,-105630.4,-100616.4,-119847.4,0.3186239999999998
77,-116370.2,-115863.9,-205113.5,-195528.6,-212082.1,-102739.3,-100945.4,-116106.3,0.32058699999999984
78,-114897.7,-114432.5,-204810.0,-196311.4,-211818.3,-99099.74,-98690.45,-114033.1,0.3230079999999998
79,-114520.4,-112500.7,-203218.0,-195458.0,-211980.2,-97582.92,-96441.91,-112906.4,0.3340079999999998
80,-111811.8,-110175.1,-203204.2,-195788.3,-210717.2,-97058.56,-96606.48,-110274.5,0.34262499999999985
81,-107706.9,-108228.7,-204279.5,-197451.8,-208556.1,-94601.59,-96967.73,-106518.3,0.3426329999999998
82,-105639.0,-106647.2,-203648.7,-197788.9,-207340.3,-90911.55,-94923.69,-104041.0,0.3470059999999998
83,-105151.7,-104696.3,-201437.9,-196331.4,-206817.4,-88899.06,-92303.41,-102794.1,0.3520229999999998
84,-102896.5,-102317.6,-200345.9,-195565.4,-205227.4,-88287.42,-91846.37,-100486.3,0.3545829999999998
85,-98887.23,-100206.9,-200613.3,-196270.5,-202604.4,-86261.27,-92136.34,-96872.83,0.3595839999999998
86,-96322.2,-98497.35,-199725.6,-196210.1,-200623.2,-82712.61,-90378.03,-94096.67,0.36458099999999977
87,-95597.52,-96549.22,-197149.0,-194376.4,-199473.5,-80306.5,-87586.14,-92667.21,0.3676149999999998
88,-93734.9,-94174.83,-195202.2,-192759.5,-197623.8,-79502.13,-86554.01,-90634.48,0.3676189999999998
89,-89989.18,-91961.59,-194694.5,-192573.0,-194719.4,-77843.17,-86664.74,-87274.64,0.3720019999999998
90,-87081.86,-90152.69,-193565.1,-192121.8,-192155.9,-74575.11,-85200.8,-84327.29,0.3970029999999998
91,-86062.41,-88229.13,-190808.1,-190069.9,-190447.3,-71912.81,-82418.91,-82695.55,0.42200299999999974
92,-84512.55,-85913.61,-188233.6,-187839.3,-188375.0,-70858.91,-80917.24,-80875.95,0.42457599999999973
93,-81149.18,-83663.71,-187018.5,-186864.1,-185324.6,-69474.96,-80775.57,-77840.71,0.42700299999999974
94,-78071.93,-81787.86,-185640.5,-186019.7,-182354.8,-66573.83,-79570.55,-74856.74,0.4330059999999997
95,-76740.63,-79897.44,-182827.3,-183848.6,-180171.1,-63808.67,-76936.6,-73038.11,0.4355809999999997
96,-75389.07,-77669.75,-179837.2,-181214.5,-177899.0,-62500.84,-75094.46,-71358.46,0.4445809999999997
97,-72446.02,-75431.75,-178011.3,-179577.5,-174794.5,-61291.56,-74656.71,-68663.6,0.44699699999999976
98,-69350.34,-73516.53,-176369.8,-178339.9,-171573.2,-58782.71,-73638.34,-65752.25,0.44957899999999973
99,-67731.62,-71661.33,-173568.6,-176099.4,-169008.0,-56046.65,-71234.81,-63785.12,0.4519969999999997
100,-66471.66,-69537.58,-170344.7,-173233.6,-166553.0,-54511.43,-69185.88,-62181.52,0.45457799999999976
101,-63939.59,-67354.91,-168025.6,-171075.5,-163450.2,-53381.23,-68445.84,-59811.9,0.4569949999999997
102,-60958.73,-65437.33,-166115.5,-169459.8,-160106.8,-51247.0,-67533.38,-57062.15,0.4619949999999997
103,-59122.48,-63630.17,-163355.5,-167167.8,-157261.7,-48653.1,-65398.16,-55006.21,0.46457899999999974
104,-57881.71,-61625.73,-160043.9,-164202.7,-154647.0,-46953.76,-63269.85,-53432.7,0.4695799999999997
105,-55723.75,-59534.59,-157360.8,-161668.4,-151576.4,-45833.12,-62255.86,-51349.29,0.4737239999999997
106,-52959.41,-57647.5,-155192.9,-159709.2,-148211.0,-44026.62,-61374.83,-48822.33,0.47372999999999965
107,-50993.53,-55895.68,-152475.0,-157364.5,-145185.8,-41654.96,-59508.48,-46749.71,0.4737339999999997
108,-49722.69,-54013.5,-149181.6,-154391.0,-142441.8,-39872.55,-57412.45,-45186.83,0.4737359999999997
109,-47875.71,-52037.72,-146264.2,-151617.0,-139418.7,-38723.35,-56186.98,-43343.24,0.4760259999999997
110,-45386.71,-50208.5,-143870.9,-149369.2,-136105.2,-37181.03,-55286.21,-41069.64,0.4760289999999997
111,-43378.34,-48516.41,-141184.5,-146966.0,-132993.6,-35071.32,-53660.72,-39044.37,0.4786219999999997
112,-42048.58,-46749.78,-137977.3,-144039.1,-130158.7,-33283.38,-51673.5,-37485.99,0.4786299999999997
113,-40431.32,-44899.44,-134941.6,-141142.1,-127188.5,-32090.96,-50301.96,-35830.2,0.4805699999999997
114,-38234.13,-43151.8,-132369.0,-138671.2,-123972.9,-30747.95,-49342.34,-33815.63,0.4829989999999997
115,-36268.69,-41531.51,-129699.7,-136204.5,-120854.6,-28913.71,-47909.96,-31898.2,0.49409799999999965
116,-34892.44,-39878.35,-126615.7,-133352.0,-117973.4,-27193.83,-46081.32,-30362.03,0.49410399999999965
117,-33446.42,-38158.46,-123562.0,-130428.5,-115062.0,-25966.87,-44641.0,-28853.26,0.49410699999999963
118,-31539.58,-36508.21,-120871.5,-127811.1,-111974.1,-24760.15,-43615.33,-27083.12,0.4969909999999996
119,-29688.11,-34967.96,-118213.2,-125288.5,-108916.3,-23182.53,-42327.94,-25312.37,0.4995659999999996
120,-28290.18,-33425.18,-115266.8,-122520.4,-106036.9,-21585.06,-40677.73,-23818.41,0.5026079999999996
121,-26958.85,-31838.96,-112270.9,-119640.1,-103190.0,-20351.09,-39234.59,-22422.82,0.5026119999999996
122,-25310.52,-30302.53,-109525.8,-116949.1,-100241.4,-19238.57,-38152.86,-20873.1,0.5045669999999997
123,-23619.8,-28855.74,-106878.7,-114384.8,-97291.44,-17890.14,-36969.34,-19279.98,0.5069879999999996
124,-22239.77,-27422.84,-104067.9,-111699.1,-94459.37,-16454.96,-35501.37,-17862.99,0.5095589999999997
125,-20990.32,-25967.1,-101183.0,-108908.7,-91687.78,-15250.69,-34112.97,-16565.13,0.5119969999999996
126,-19560.88,-24549.16,-98446.64,-106213.3,-88883.3,-14203.82,-32996.38,-15204.77,0.5210279999999996
127,-18053.96,-23201.32,-95824.28,-103634.5,-86075.66,-13044.61,-31877.4,-13797.15,0.5210339999999996
128,-16728.67,-21875.49,-93143.1,-101029.2,-83334.94,-11786.67,-30570.71,-12481.75,0.5236019999999996
129,-15542.45,-20545.96,-90403.16,-98357.57,-80654.81,-10645.59,-29274.08,-11271.16,0.5236049999999995
130,-14292.99,-19252.85,-87731.44,-95714.95,-77993.6,-9650.923,-28155.26,-10066.84,0.5369929999999996
131,-12981.07,-18015.96,-85153.28,-93152.17,-75345.95,-8642.77,-27081.83,-8837.988,0.5486089999999996
132,-11752.12,-16801.85,-82590.92,-90622.94,-72729.63,-7564.612,-25914.38,-7642.709,0.5486149999999995
133,-10631.27,-15597.3,-80010.53,-88081.59,-70158.21,-6522.474,-24734.88,-6519.501,0.5505569999999995
134,-9527.572,-14431.33,-77449.21,-85537.27,-67640.18,-5586.296,-23650.25,-5447.951,0.5529789999999996
135,-8403.393,-13309.59,-74943.67,-83027.8,-65163.89,-4699.978,-22617.27,-4391.328,0.5555569999999995
136,-7297.811,-12202.97,-72496.41,-80578.88,-62700.75,-3789.968,-21564.5,-3336.877,0.5579789999999996
137,-6246.099,-11109.08,-70079.6,-78170.79,-60257.42,-2864.64,-20507.73,-2310.452,0.5605669999999996
138,-5252.025,-10055.37,-67659.97,-75753.98,-57880.41,-1988.021,-19481.32,-1349.39,0.5629819999999995
139,-4290.581,-9040.861,-65252.21,-73328.95,-55573.35,-1190.537,-18485.47,-441.37,0.5669799999999996
140,-3322.004,-8039.517,-62916.25,-70964.98,-53278.14,-425.221,-17522.84,470.871,0.5810259999999996
141,-2354.015,-7056.694,-60658.31,-68687.05,-50980.41,368.44,-16589.95,1392.234,0.5810339999999996
142,-1453.666,-6119.459,-58402.37,-66417.67,-48747.71,1166.014,-15652.19,2252.259,0.5829749999999997
143,-634.559,-5219.124,-56121.51,-64109.45,-46608.71,1886.058,-14708.37,3027.153,0.5860199999999997
144,190.267,-4325.439,-53902.48,-61843.71,-44491.89,2528.85,-13819.19,3795.267,0.5860229999999997
145,1060.503,-3447.064,-51795.3,-59691.51,-42354.59,3191.425,-12994.92,4601.865,0.5879769999999996
146,1878.956,-2616.413,-49710.77,-57576.05,-40268.88,3901.146,-12153.03,5368.587,0.6019789999999996
147,2579.685,-1824.985,-47577.31,-55406.48,-38291.37,4554.704,-11268.07,6032.231,0.6050139999999996
148,3264.166,-1036.15,-45481.22,-53251.13,-36353.1,5099.653,-10436.69,6669.29,0.6050189999999995
149,4026.128,-255.109,-43514.8,-51219.08,-34384.8,5639.852,-9701.885,7361.266,0.6069739999999996
150,4769.833,479.976,-41600.73,-49256.19,-32449.2,6252.613,-8958.999,8039.616,0.6105519999999995
151,5378.796,1171.71,-39629.67,-47240.51,-30626.66,6841.369,-8146.743,8608.174,0.6195619999999995
152,5938.195,1858.964,-37667.01,-45210.85,-28863.92,7307.736,-7373.27,9124.52,0.6235959999999996
153,6584.651,2542.639,-35836.5,-43299.34,-27071.96,7737.392,-6719.207,9697.875,0.6236009999999995
154,7249.123,3184.945,-34088.5,-41485.68,-25292.57,8247.62,-6078.441,10286.18,0.6256389999999995
155,7779.879,3782.249,-32289.23,-39632.79,-23620.61,8768.779,-5350.67,10772.82,0.6395609999999996
156,8227.22,4371.639,-30470.35,-37742.04,-22026.3,9169.365,-4633.077,11185.35,0.6425949999999996
157,8753.795,4959.321,-28771.45,-35951.59,-20410.84,9499.845,-4042.399,11646.6,0.6426009999999995
158,9330.863,5508.812,-27179.7,-34279.34,-18790.48,9901.708,-3493.798,12146.58,0.6519719999999996
159,9791.106,6012.368,-25553.19,-32589.9,-17264.19,10346.41,-2856.318,12561.78,0.6545539999999995
160,10142.6,6508.084,-23885.09,-30846.98,-15828.11,10689.15,-2199.001,12885.54,0.6575929999999995
161,10555.35,7009.006,-22315.12,-29179.28,-14384.45,10938.71,-1663.112,13239.09,0.6575979999999995
162,11045.15,7479.527,-20868.42,-27639.77,-12923.98,11241.54,-1196.746,13646.16,0.6595479999999996
163,11446.22,7903.284,-19410.61,-26109.37,-11539.96,11611.47,-651.776,13992.13,0.6619669999999995
164,11721.39,8313.521,-17898.9,-24520.42,-10252.69,11907.19,-61.637,14239.2,0.6729789999999995
165,12028.78,8730.222,-16458.53,-22979.71,-8974.05,12095.74,423.054,14495.01,0.6760079999999996
166,12426.38,9124.867,-15146.99,-21566.61,-7672.548,12311.21,817.458,14812.04,0.6760119999999996
167,12769.16,9477.395,-13849.88,-20188.03,-6428.1,12605.03,1272.628,15094.72,0.6779669999999997
168,12983.34,9814.173,-12496.51,-18755.29,-5280.486,12854.39,1793.906,15281.38,0.6900139999999997
169,13200.97,10156.78,-11187.57,-17346.0,-4157.935,12992.62,2235.292,15456.12,0.6900199999999996
170,13510.63,10481.1,-10003.36,-16054.72,-3012.817,13129.11,2573.272,15688.95,0.6919659999999996
171,13796.79,10763.8,-8857.112,-14819.11,-1906.326,13343.64,2946.326,15909.23,0.6945519999999997
172,13960.83,11026.54,-7660.179,-13540.45,-890.128,13543.61,3394.927,16042.44,0.6979689999999997
173,14102.05,11295.36,-6482.675,-12264.27,88.316,13641.86,3791.855,16147.39,0.7095579999999998
174,14328.39,11554.54,-5416.833,-11089.19,1085.264,13716.69,4083.291,16302.81,0.7150069999999997
175,14560.35,11779.34,-4407.295,-9984.201,2059.342,13862.81,4385.126,16464.04,0.7150109999999997
176,14685.52,11982.81,-3359.323,-8851.961,2953.41,14019.35,4763.645,16551.98,0.7165609999999997
177,14764.14,12189.77,-2312.566,-7708.866,3799.569,14088.67,5116.8,16598.91,0.7205519999999996
178,14910.02,12390.42,-1360.302,-6647.576,4655.936,14115.08,5369.721,16684.54,0.7275889999999997
179,15081.5,12560.17,-476.588,-5664.04,5500.682,14196.25,5609.995,16789.75,0.7275929999999997
180,15166.81,12704.92,429.493,-4671.07,6277.849,14302.62,5917.939,16837.48,0.7379749999999997
181,15191.96,12848.64,1345.862,-3660.862,7001.471,14338.67,6220.427,16836.15,0.7410119999999997
182,15265.86,12989.71,2187.21,-2712.631,7725.83,14320.78,6433.963,16859.64,0.7410199999999998
183,15377.86,13106.52,2954.578,-1843.278,8445.432,14341.1,6617.667,16909.9,0.7429649999999998
184,15426.41,13199.9,3727.886,-981.126,9110.726,14397.68,6858.194,16919.42,0.7560129999999998
185,15410.83,13291.27,4517.504,-100.343,9721.918,14406.57,7112.692,16878.75,0.7560189999999998
186,15426.29,13382.75,5252.072,737.347,10325.23,14359.11,7295.607,16849.18,0.7579649999999998
187,15486.43,13455.38,5913.883,1501.241,10927.18,14331.11,7435.751,16847.58,0.7605519999999998
188,15505.67,13505.61,6567.17,2244.878,11487.82,14340.14,7615.454,16820.4,0.7629659999999998
189,15459.6,13550.56,7237.239,3003.981,11997.4,14319.33,7818.591,16745.66,0.7655429999999998
190,15422.5,13595.5,7869.646,3735.169,12491.78,14244.69,7968.436,16669.47,0.7765679999999997
191,15426.28,13625.82,8435.399,4401.257,12984.99,14174.94,8071.375,16618.54,0.7800059999999998
192,15408.86,13636.33,8980.864,5037.324,13447.39,14141.18,8199.419,16556.56,0.7800099999999998
193,15335.69,13641.03,9538.855,5682.026,13863.7,14095.3,8355.765,16456.56,0.7815589999999998
194,15260.47,13646.91,10072.89,6309.889,14259.73,14002.98,8475.253,16349.18,0.7929909999999998
195,15222.5,13642.84,10549.99,6884.084,14653.35,13903.74,8547.522,16263.42,0.7960029999999997
196,15178.74,13621.55,10999.2,7423.117,15024.58,13833.47,8629.761,16175.12,0.7960069999999997
197,15089.19,13592.9,11453.97,7962.392,15355.63,13761.38,8738.312,16054.65,0.7979769999999997
198,14987.87,13565.05,11893.24,8490.576,15662.39,13652.05,8824.989,15919.47,0.8115669999999998
199,14914.15,13530.2,12285.74,8975.99,15963.39,13529.15,8870.331,15798.17,0.8150079999999998
200,14841.84,13480.38,12647.29,9425.705,16248.4,13428.42,8916.071,15679.55,0.8150139999999998
201,14732.21,13421.15,13008.37,9869.291,16501.24,13334.35,8985.214,15538.0,0.8175809999999998
202,14603.72,13359.62,13359.99,10305.24,16729.68,13213.67,9043.542,15381.31,0.8175869999999997
203,14493.88,13292.42,13675.23,10708.34,16949.21,13075.95,9067.049,15234.31,0.8305479999999997
204,14392.55,13214.22,13958.85,11077.04,17155.62,12951.58,9083.169,15094.21,0.8380719999999998
205,14266.57,13127.92,14235.62,11433.59,17336.35,12835.91,9116.395,14939.23,0.8380779999999998
206,14121.09,13038.99,14505.64,11783.19,17494.34,12701.93,9146.144,14768.73,0.8380809999999997
207,13986.06,12946.96,14748.71,12108.65,17641.29,12550.13,9149.113,14600.75,0.8410079999999998
208,13862.28,12849.25,14963.47,12404.64,17777.64,12405.67,9141.749,14439.16,0.8410139999999998
209,13725.41,12747.6,15167.85,12685.88,17895.06,12273.93,9147.193,14270.62,0.8429629999999997
210,13572.1,12645.14,15366.18,12959.63,17992.99,12135.87,9154.909,14091.03,0.8619689999999998
211,13422.09,12540.88,15544.74,13215.34,18078.51,11984.99,9144.69,13911.17,0.8657079999999997
212,13279.34,12430.47,15698.0,13445.43,18152.94,11834.79,9121.991,13735.01,0.8657139999999998
213,13126.8,12312.12,15836.21,13657.08,18211.03,11690.23,9102.347,13553.75,0.8657169999999997
214,12957.84,12186.99,15965.23,13857.3,18251.03,11538.35,9081.017,13362.27,0.8686049999999997
215,12785.21,12055.14,16078.23,14042.09,18276.8,11371.34,9043.237,13166.25,0.8686099999999998
216,12617.2,11916.1,16170.73,14206.43,18291.09,11199.08,8991.917,12971.85,0.8705489999999998
217,12446.14,11771.51,16248.03,14353.24,18292.71,11031.18,8941.236,12777.31,0.8845519999999998
218,12266.51,11624.65,16315.61,14487.92,18281.0,10863.73,8893.039,12579.25,0.8916509999999999
219,12085.41,11477.38,16372.45,14611.38,18257.97,10690.35,8838.854,12379.7,0.8916549999999999
220,11909.6,11330.12,16416.05,14721.57,18225.66,10514.52,8777.741,12181.99,0.8916569999999998
221,11736.94,11184.44,16447.68,14818.32,18185.03,10344.51,8717.72,11986.85,0.8960049999999997
222,11562.44,11040.7,16469.64,14903.25,18135.77,10180.64,8660.68,11792.58,0.8960109999999998
223,11384.69,10895.62,16481.69,14977.0,18076.04,10015.96,8599.715,11595.95,0.9029649999999997
224,11204.73,10746.74,16482.28,15038.94,18004.9,9847.067,8531.651,11396.46,0.9115639999999997
225,11022.61,10594.83,16470.69,15087.98,17924.41,9675.892,8459.166,11196.96,0.9150039999999998
226,10837.87,10441.22,16447.48,15123.76,17836.66,9505.497,8383.796,10998.93,0.9150109999999997
227,10650.39,10285.67,16414.8,15148.35,17740.4,9336.498,8305.32,10800.2,0.9229729999999997
228,10460.68,10127.17,16374.22,15164.14,17633.59,9165.294,8223.217,10597.81,0.9275789999999997
229,10272.09,9966.81,16323.91,15169.71,17517.75,8990.153,8136.661,10393.03,0.9275829999999997
230,10088.21,9807.26,16261.86,15162.37,17396.46,8815.482,8046.281,10189.83,0.9295429999999998
231,9906.527,9648.548,16190.82,15144.01,17269.54,8644.827,7954.858,9987.808,0.9435819999999998
232,9721.974,9489.352,16114.98,15119.25,17133.95,8475.613,7864.582,9783.979,0.9435879999999998
233,9535.789,9329.892,16033.18,15087.95,16990.4,8304.34,7773.366,9579.667,0.9455389999999998
234,9352.66,9170.036,15940.87,15045.54,16842.69,8132.691,7677.859,9378.899,0.9479599999999998
235,9171.2,9008.679,15838.83,14991.93,16691.01,7964.478,7580.155,9181.389,0.9569999999999997
236,8986.297,8845.804,15732.88,14932.8,16532.01,7798.692,7484.591,8982.771,0.9570049999999998
237,8798.892,8682.535,15623.68,14869.76,16365.66,7630.523,7389.038,8782.298,0.9650039999999998
238,8615.242,8519.516,15505.61,14797.45,16195.92,7459.535,7287.979,8584.457,0.9650119999999999
239,8436.33,8356.251,15377.71,14713.83,16023.96,7290.55,7182.422,8390.545,0.9665479999999997
240,8256.095,8192.061,15246.13,14624.5,15846.22,7124.56,7078.109,8195.967,0.9695329999999998
241,8072.654,8027.832,15113.23,14532.9,15661.61,6956.661,6975.226,7999.591,0.9779599999999998
242,7891.973,7864.53,14973.87,14434.72,15474.42,6785.76,6867.994,7806.453,0.9849969999999998
243,7716.729,7701.37,14825.37,14326.32,15286.72,6618.274,6756.065,7618.777,0.9850019999999998
244,7540.876,7538.033,14672.84,14211.84,15094.63,6457.433,6646.11,7432.298,0.9865529999999999
245,7360.05,7375.606,14520.26,14096.16,14896.02,6297.644,6539.107,7243.913,1.0000019999999998
246,7179.616,7215.028,14363.64,13976.39,14694.97,6135.063,6428.683,7057.809,1.0000079999999998
247,7005.253,7056.058,14199.0,13847.88,14494.76,5974.729,6314.3,6878.584,1.0015489999999998
248,6832.279,6897.592,14030.41,13713.55,14292.49,5820.724,6203.13,6702.416,1.0049919999999999
249,6654.424,6739.201,13862.69,13578.83,14084.84,5667.854,6097.066,6523.299,1.004997
250,6476.818,6582.145,13692.82,13441.85,13874.48,5511.839,5989.753,6343.574,1.006543
251,6307.39,6426.734,13515.99,13297.36,13665.29,5357.791,5877.915,6168.573,1.022962
252,6142.698,6271.45,13334.94,13146.81,13455.47,5210.947,5766.669,5996.658,1.0285769999999999
253,5975.905,6117.36,13155.1,12995.89,13241.41,5067.839,5660.185,5823.71,1.0285819999999999
254,5810.461,5967.248,12974.73,12844.22,13024.6,4922.919,5553.955,5651.9,1.0305279999999999
255,5652.5,5820.024,12788.49,12686.5,12808.9,4777.878,5442.765,5485.73,1.0329469999999998
