,Fz,C3,Cz,C4,Pz,PO7,Oz,PO8,DT
23,-87105.8,-18880.83,382112.6,461512.1,279253.8,-117252.4,77335.67,-49827.57,0.10059400000000002
24,-89725.11,-28183.21,360498.2,440806.3,264796.8,-119769.9,60888.05,-55814.2,0.10902600000000003
25,-92832.31,-34163.48,334023.2,412972.8,252534.5,-120424.9,53516.49,-60423.04,0.11205300000000003
26,-102613.3,-43851.31,316479.8,391445.4,234475.0,-126000.9,47090.26,-71563.9,0.11205600000000003
27,-112893.9,-56755.68,305042.5,377524.1,214533.2,-133848.5,33005.96,-84498.53,0.11802000000000003
28,-117629.3,-66802.07,287491.6,359958.6,199989.6,-137798.4,17400.59,-91833.7,0.12964200000000003
29,-120944.2,-73175.93,264677.0,336205.7,188415.5,-138931.6,8980.271,-96323.2,0.129647
30,-127929.5,-80475.88,247075.3,315445.2,173392.8,-142211.6,3837.252,-104193.0,0.13159400000000002
31,-135447.7,-89731.08,235312.9,301032.5,156150.0,-147276.8,-5857.192,-113609.3,0.13401500000000002
32,-138952.7,-97194.93,220699.4,285774.8,142127.6,-150067.6,-17660.25,-119071.4,0.13659300000000002
33,-140637.6,-101607.8,201334.7,265622.5,130716.2,-150385.3,-24639.08,-121556.6,0.143019
34,-144468.8,-105984.2,183014.6,244743.2,116324.1,-151458.0,-28146.92,-125866.5,0.15205000000000002
35,-149139.6,-111852.5,166611.2,225587.8,97299.73,-153961.9,-34328.36,-131870.8,0.152054
36,-151509.8,-117106.2,146775.6,204437.4,77027.8,-155624.6,-42885.25,-135749.0,0.154643
37,-152407.4,-120328.6,122041.7,178856.0,57264.33,-155646.7,-48730.5,-137245.5,0.154648
38,-154299.3,-123000.9,97481.2,152484.5,36876.66,-155536.1,-51544.26,-139414.7,0.16301300000000002
39,-156751.3,-126450.6,76725.54,129474.4,16155.45,-156128.9,-55490.77,-142850.2,0.16559100000000002
40,-158026.9,-129830.8,57824.16,109079.1,-2869.415,-156654.9,-61381.73,-145332.6,0.16901600000000003
41,-158423.6,-132098.7,38375.1,88693.21,-19606.28,-156449.2,-66036.74,-146211.5,0.17863800000000005
42,-159089.0,-133681.4,19424.23,68366.13,-35150.74,-155724.1,-68454.77,-147047.8,0.17864300000000002
43,-159788.8,-135367.1,2737.687,49786.6,-50094.71,-154926.1,-70987.73,-148496.5,0.18059600000000003
44,-159948.5,-137116.6,-12088.98,33289.08,-64195.94,-154332.4,-74722.35,-149641.8,0.19205400000000003
45,-159924.2,-138510.9,-26447.47,17752.94,-77358.63,-153843.3,-78110.45,-150018.5,0.19205900000000004
46,-159884.3,-139390.8,-40783.47,2264.207,-89553.1,-152875.1,-80198.59,-150085.3,0.19463200000000003
47,-159326.0,-139868.3,-54522.39,-12984.98,-100681.3,-151187.3,-81914.6,-150108.7,0.19463700000000003
48,-158437.0,-140261.6,-66873.18,-26994.96,-111181.2,-149586.7,-84026.99,-150037.4,0.20301900000000003
49,-157973.8,-140816.9,-77769.84,-39271.34,-121574.2,-148707.1,-86159.2,-149916.8,0.20963100000000004
50,-157546.0,-141206.5,-88280.45,-50847.86,-131289.5,-147673.3,-87859.86,-149561.8,0.20963600000000002
51,-156154.3,-140907.7,-99209.91,-62944.0,-139498.6,-145505.6,-89132.7,-148641.5,0.21604100000000004
52,-154330.7,-140226.7,-109522.9,-74773.25,-146906.8,-143076.7,-90109.27,-147516.7,0.216044
53,-153367.2,-139969.0,-117857.2,-84620.94,-154753.5,-141713.8,-91074.41,-146852.4,0.233017
54,-152729.1,-139959.7,-125173.3,-93019.19,-162423.8,-140668.6,-92276.7,-146256.1,0.236703
55,-150887.8,-139206.5,-133417.5,-102166.8,-168419.9,-138347.0,-93301.66,-144791.0,0.236709
56,-148333.3,-137744.6,-141943.5,-111985.2,-173288.5,-135329.4,-93563.24,-142834.2,0.23671199999999998
57,-146832.2,-136733.0,-148433.4,-120029.9,-178838.5,-133442.7,-93532.04,-141595.5,0.23962599999999998
58,-146037.4,-136342.8,-153222.3,-125971.0,-184760.2,-132351.2,-94136.58,-140818.8,0.23962899999999995
59,-144015.6,-135341.8,-158975.6,-132458.0,-189091.0,-130084.1,-94972.22,-139100.6,0.24158799999999997
60,-140944.5,-133369.8,-165821.6,-140340.4,-191941.4,-126719.4,-94841.25,-136551.6,0.24558699999999997
61,-138897.8,-131707.1,-170957.7,-146979.1,-195445.5,-124324.9,-94037.08,-134745.8,0.259028
62,-137931.4,-130937.6,-173842.0,-151094.9,-199806.1,-123120.7,-94001.52,-133786.8,0.26462899999999995
63,-135911.2,-129815.8,-177373.3,-155278.3,-202867.4,-121032.9,-94638.73,-132018.5,0.26463499999999995
64,-132547.3,-127568.8,-182587.3,-161282.1,-204174.8,-117561.2,-94351.79,-129125.2,0.26704599999999995
65,-129996.2,-125381.7,-186674.0,-166740.2,-205908.1,-114738.2,-93022.92,-126809.2,0.26704999999999995
66,-128809.0,-124219.7,-188193.8,-169547.1,-208840.9,-113345.8,-92358.45,-125626.4,0.27559399999999995
67,-126883.3,-123020.4,-189833.2,-171826.8,-210899.1,-111464.2,-92730.8,-123905.0,0.2896329999999999
68,-123433.4,-120674.3,-193458.4,-176034.5,-211069.2,-108067.8,-92408.81,-120872.3,0.28963899999999987
69,-120477.8,-118108.8,-196653.1,-180414.7,-211322.1,-104926.9,-90777.55,-118136.8,0.2966919999999999
70,-119042.1,-116566.4,-197239.0,-182297.9,-212941.4,-103291.8,-89549.28,-116692.0,0.2966949999999999
71,-117257.2,-115299.9,-197350.9,-183083.2,-214163.3,-101594.9,-89591.83,-115058.4,0.29669799999999985
72,-113899.8,-112989.2,-199465.2,-185627.1,-213523.8,-98415.28,-89286.77,-112064.4,0.2996299999999999
73,-110666.2,-110205.2,-201832.0,-188966.8,-212594.2,-95100.98,-87551.24,-109039.5,0.29963599999999985
74,-108956.3,-108325.4,-201803.0,-190191.9,-213026.3,-93210.2,-85877.31,-107315.8,0.30158599999999985
75,-107287.6,-106977.4,-200760.4,-189873.3,-213516.9,-91642.98,-85548.43,-105756.5,0.31558999999999987
76,-104131.0,-104775.9,-201494.8,-190942.5,-212319.7,-88757.98,-85250.82,-102918.6,0.32268899999999984
77,-100746.0,-101907.9,-203051.3,-193257.9,-210497.5,-85405.63,-83546.95,-99737.45,0.3226929999999999
78,-98761.43,-99743.3,-202616.6,-193983.6,-209886.0,-83272.05,-81552.32,-97740.54,0.3226949999999999
79,-97163.73,-98282.27,-200762.4,-192899.3,-209708.8,-81763.59,-80828.65,-96215.45,0.32605099999999987
80,-94276.67,-96211.88,-200291.4,-192720.0,-208126.5,-79201.45,-80490.81,-93601.3,0.3260569999999998
81,-90876.04,-93370.0,-201037.5,-194031.9,-205670.1,-75940.58,-78910.15,-90397.05,0.33901299999999984
82,-88656.12,-90997.96,-200312.1,-194334.1,-204175.6,-73620.88,-76746.49,-88170.55,0.3420509999999999
83,-87083.88,-89413.84,-197940.5,-192757.2,-203380.0,-72116.45,-75665.58,-86641.7,0.34205699999999983
84,-84494.57,-87482.16,-196475.8,-191580.1,-201524.5,-69866.48,-75244.17,-84280.83,0.34399699999999983
85,-81199.24,-84761.25,-196427.6,-191938.5,-198655.1,-66794.45,-73828.86,-81169.66,0.34658799999999984
86,-78806.41,-82273.23,-195458.4,-191840.3,-196450.3,-64357.72,-71621.27,-78775.34,0.35901799999999984
87,-77214.46,-80567.46,-192799.8,-189970.5,-195086.6,-62814.05,-70233.16,-77204.05,0.36204399999999987
88,-74905.09,-78754.17,-190569.3,-188046.7,-193023.2,-60838.57,-69679.21,-75085.41,0.3620499999999998
89,-71798.52,-76208.63,-189772.8,-187537.2,-189918.2,-58027.95,-68432.23,-72153.77,0.3639999999999998
90,-69305.91,-73688.83,-188566.0,-187036.6,-187179.5,-55563.89,-66290.25,-69667.23,0.37558599999999986
91,-67668.79,-71876.77,-185784.5,-185005.4,-185308.9,-53969.23,-64675.07,-68030.48,0.3786229999999998
92,-65606.15,-70155.73,-183011.3,-182566.1,-183070.7,-52218.36,-63957.51,-66118.03,0.37862899999999977
93,-62746.17,-67818.06,-181543.0,-181305.0,-179860.6,-49702.11,-62849.11,-63417.82,0.38061499999999976
94,-60230.75,-65348.32,-180086.3,-180396.8,-176756.5,-47288.18,-60844.48,-60917.45,0.38900699999999977
95,-58537.58,-63462.76,-177286.4,-178280.0,-174456.2,-45644.45,-59090.19,-59215.14,0.39204099999999975
96,-56675.06,-61806.46,-174174.9,-175525.2,-172062.5,-44061.7,-58202.49,-57471.48,0.39204699999999976
97,-54092.84,-59678.83,-172140.1,-173651.0,-168835.4,-41843.26,-57191.28,-55033.4,0.40058299999999974
98,-51636.3,-57320.29,-170419.7,-172338.4,-165514.3,-39547.89,-55363.32,-52595.8,0.40703899999999976
99,-49906.47,-55403.04,-167653.6,-170166.7,-162871.6,-37876.86,-53552.27,-50843.57,0.40704399999999974
100,-48204.9,-53792.02,-164374.4,-167254.0,-160336.1,-36412.53,-52504.03,-49224.02,0.40902299999999975
101,-45906.74,-51859.52,-161896.5,-164916.0,-157145.7,-34471.59,-51543.99,-47046.24,0.41157899999999975
102,-43572.12,-49651.39,-159910.3,-163221.8,-153731.5,-32345.04,-49905.54,-44732.91,0.41557299999999975
103,-41828.54,-47743.11,-157192.7,-160998.3,-150839.4,-30682.06,-48115.49,-42964.75,0.42462499999999975
104,-40244.62,-46167.17,-153875.4,-158039.8,-148178.1,-29304.58,-46941.83,-41441.53,0.42463099999999976
105,-38209.86,-44412.06,-151083.6,-155382.2,-145050.8,-27613.47,-46000.07,-39512.07,0.42799699999999974
106,-36041.04,-42385.8,-148848.8,-153350.2,-141639.9,-25692.61,-44545.91,-37368.74,0.44204099999999974
107,-34317.16,-40533.91,-146174.3,-151067.1,-138593.1,-24081.69,-42838.46,-35620.34,0.4420479999999997
108,-32821.89,-38993.09,-142911.3,-148137.4,-135831.9,-22773.56,-41583.66,-34168.6,0.44399999999999973
109,-31019.75,-37384.3,-139932.0,-145293.2,-132779.5,-21293.54,-40634.02,-32459.13,0.4465709999999997
110,-29042.15,-35539.51,-137484.9,-142984.7,-129441.1,-19587.6,-39336.39,-30512.92,0.4510359999999997
111,-27374.61,-33773.25,-134838.0,-140632.1,-126327.1,-18061.61,-37744.69,-28823.78,0.45104199999999967
112,-25958.82,-32274.91,-131684.4,-137771.1,-123499.1,-16814.27,-36451.72,-27432.78,0.4615809999999997
113,-24368.58,-30795.85,-128630.3,-134852.5,-120526.1,-15509.68,-35483.72,-25911.52,0.46861799999999965
114,-22607.74,-29141.51,-126026.0,-132344.0,-117307.9,-14020.61,-34318.98,-24173.79,0.46862399999999965
115,-21040.81,-27501.62,-123395.5,-129922.4,-114205.8,-12614.11,-32870.63,-22582.51,0.47056999999999966
116,-19701.3,-26066.55,-120379.3,-127147.5,-111351.9,-11431.07,-31587.33,-21255.28,0.4746239999999996
117,-18282.8,-24699.02,-117341.7,-124240.3,-108459.0,-10267.82,-30601.3,-19893.18,0.47463099999999964
118,-16724.41,-23220.04,-114641.0,-121608.8,-105385.4,-8981.384,-29538.25,-18359.21,0.4830009999999996
119,-15275.19,-21722.27,-112020.3,-119126.8,-102356.8,-7719.47,-28238.4,-16890.98,0.48603399999999963
120,-14010.6,-20367.38,-109147.3,-116438.9,-99520.17,-6616.917,-27005.93,-15631.62,0.48603999999999964
121,-12734.34,-19098.99,-106194.4,-113603.7,-96711.03,-5572.668,-26015.58,-14397.75,0.48900099999999963
122,-11367.65,-17777.75,-103463.2,-110925.2,-93794.05,-4466.472,-25030.34,-13049.31,0.5030059999999996
123,-10061.78,-16432.22,-100858.0,-108404.1,-90886.61,-3359.61,-23874.0,-11722.33,0.5060349999999997
124,-8892.785,-15177.97,-98123.79,-105798.9,-88111.13,-2351.869,-22724.73,-10547.56,0.5060389999999997
125,-7750.115,-14007.9,-95302.22,-103074.2,-85393.99,-1412.901,-21751.73,-9430.676,0.5079929999999997
126,-6567.115,-12830.45,-92602.18,-100415.5,-82635.76,-464.695,-20827.96,-8255.897,0.5140309999999996
127,-5418.614,-11636.23,-90026.51,-97884.14,-79879.7,487.979,-19798.18,-7081.988,0.5165749999999996
128,-4353.582,-10490.29,-87419.19,-95354.22,-77202.84,1394.284,-18745.23,-6003.306,0.5205819999999995
129,-3321.375,-9409.779,-84752.14,-92757.26,-74587.3,2244.56,-17803.59,-4986.353,0.5296149999999995
130,-2289.851,-8353.437,-82134.37,-90170.63,-71983.84,3063.866,-16925.78,-3958.881,0.5296209999999996
131,-1289.544,-7300.873,-79611.19,-87664.03,-69396.98,3869.387,-16001.79,-2935.008,0.5375779999999996
132,-333.148,-6272.275,-77122.6,-85208.19,-66852.48,4659.958,-15053.69,-1963.614,0.5415719999999995
133,597.977,-5286.638,-74621.85,-82746.59,-64355.32,5417.438,-14166.41,-1042.033,0.5465669999999996
134,1498.194,-4341.482,-72128.87,-80273.04,-61904.75,6123.354,-13335.99,-142.444,0.5489919999999995
135,2353.874,-3424.233,-69686.32,-77828.66,-59495.39,6793.015,-12504.21,738.008,0.5515739999999995
136,3187.785,-2523.335,-67311.04,-75450.75,-57107.6,7463.123,-11665.11,1591.405,0.5765769999999996
137,4014.384,-1641.459,-64974.8,-73122.13,-54743.94,8127.141,-10851.96,2414.986,0.6020379999999995
138,4797.779,-798.464,-62633.82,-70786.32,-52442.6,8735.767,-10074.4,3200.093,0.6020439999999996
139,5521.677,0.863,-60299.34,-68437.41,-50209.75,9286.676,-9320.728,3946.868,0.6065649999999995
140,6235.026,785.127,-58037.29,-66146.23,-47994.44,9841.07,-8580.896,4679.665,0.6089929999999995
141,6960.853,1570.232,-55858.47,-63945.28,-45779.78,10415.26,-7845.987,5406.511,0.6115669999999994
142,7640.864,2323.146,-53683.96,-61759.4,-43626.05,10942.27,-7121.288,6092.405,0.6139909999999994
143,8243.609,3016.479,-51480.59,-59532.33,-41563.07,11391.79,-6432.343,6720.854,0.6165719999999995
144,8834.491,3683.736,-49334.76,-57338.99,-39526.15,11832.6,-5782.948,7335.527,0.6189879999999995
145,9457.18,4362.942,-47304.39,-55260.24,-37473.38,12308.36,-5136.255,7964.001,0.6215699999999995
146,10046.2,5024.225,-45304.74,-53230.46,-35471.54,12752.86,-4477.483,8559.661,0.6239899999999995
147,10548.24,5621.754,-43256.77,-51150.24,-33575.86,13111.86,-3850.334,9085.638,0.6265649999999995
148,11026.88,6180.906,-41238.79,-49072.84,-31721.46,13448.55,-3280.725,9589.934,0.6289899999999995
149,11544.79,6755.341,-39348.44,-47113.07,-29839.97,13830.03,-2720.17,10120.47,0.6315709999999994
150,12042.96,7326.93,-37517.92,-45233.5,-27989.82,14201.7,-2129.75,10632.44,0.6346089999999994
151,12451.76,7837.727,-35633.64,-43308.38,-26249.35,14487.96,-1557.599,11068.81,0.6346149999999995
152,12827.27,8300.396,-33749.28,-41357.65,-24568.62,14734.73,-1053.418,11470.46,0.6370279999999995
153,13249.89,8778.618,-31990.97,-39514.39,-22860.9,15025.46,-571.396,11904.38,0.6370309999999995
154,13673.05,9269.335,-30322.36,-37778.53,-21165.74,15326.35,-51.353,12337.82,0.6439839999999994
155,14009.87,9707.6,-28609.88,-36015.63,-19576.06,15550.69,466.4,12697.77,0.6465699999999995
156,14296.59,10087.73,-26871.53,-34206.91,-18064.01,15721.58,912.596,13008.59,0.6496079999999995
157,14624.32,10474.66,-25244.14,-32484.54,-16532.4,15929.29,1319.819,13348.25,0.6496129999999994
158,14968.25,10883.57,-23727.91,-30885.35,-14995.32,16164.05,1764.881,13703.48,0.6515599999999995
159,15235.26,11251.93,-22185.74,-29282.6,-13549.91,16335.68,2225.193,13995.48,0.6550859999999994
160,15439.57,11556.74,-20598.11,-27622.1,-12193.94,16442.16,2620.389,14229.02,0.6550889999999995
161,15676.54,11857.84,-19097.96,-26021.59,-10831.47,16572.19,2963.886,14484.72,0.6550909999999994
162,15945.01,12185.77,-17722.92,-24551.04,-9452.792,16739.12,3338.507,14768.21,0.6579799999999995
163,16153.15,12486.66,-16347.73,-23105.08,-8150.13,16858.89,3741.751,15000.53,0.6606919999999994
164,16292.39,12725.35,-14918.42,-21600.97,-6943.759,16908.74,4090.736,15166.16,0.6629909999999994
165,16450.5,12949.84,-13549.21,-20129.48,-5745.998,16967.08,4376.423,15340.16,0.6796219999999994
166,16646.2,13200.83,-12306.69,-18782.14,-4525.079,17067.26,4679.891,15548.53,0.6796289999999994
167,16797.99,13438.67,-11088.17,-17482.67,-3360.054,17140.53,5021.684,15723.61,0.6820179999999993
168,16878.56,13619.56,-9814.891,-16132.12,-2290.047,17146.51,5325.511,15832.55,0.6820209999999994
169,16963.05,13776.19,-8574.046,-14789.63,-1243.063,17145.37,5561.872,15936.89,0.6865579999999994
170,17086.52,13954.77,-7451.981,-13557.36,-172.238,17182.83,5800.709,16075.32,0.6986059999999994
171,17182.17,14130.15,-6376.608,-12392.52,859.923,17207.74,6078.984,16193.25,0.6986109999999994
172,17210.38,14256.76,-5255.99,-11192.25,1801.69,17172.58,6334.709,16248.38,0.7010229999999995
173,17230.7,14354.3,-4146.585,-9983.637,2706.289,17121.16,6525.556,16289.13,0.7010279999999994
174,17288.8,14469.68,-3142.335,-8867.108,3629.944,17104.94,6707.324,16363.47,0.7029799999999995
175,17335.92,14591.83,-2201.049,-7829.274,4530.661,17091.4,6929.882,16433.98,0.7140449999999995
176,17324.71,14675.48,-1227.967,-6773.222,5351.331,17029.07,7147.482,16452.13,0.7185979999999995
177,17296.88,14725.83,-249.692,-5698.278,6125.173,16942.46,7307.653,16448.25,0.7186039999999995
178,17303.84,14787.6,642.513,-4694.289,6910.785,16884.19,7447.975,16472.89,0.7270249999999995
179,17313.85,14862.38,1462.634,-3772.837,7685.37,16838.84,7622.659,16503.67,0.7270309999999995
180,17275.5,14908.66,2298.703,-2850.84,8392.91,16755.71,7802.889,16490.17,0.7346009999999995
181,17211.38,14919.54,3150.199,-1905.808,9049.067,16642.21,7933.89,16446.82,0.7346069999999996
182,17169.99,14931.64,3936.084,-1011.231,9708.402,16544.61,8035.321,16421.45,0.7365549999999995
183,17135.58,14955.53,4647.254,-196.616,10364.0,16461.07,8161.021,16406.22,0.7389739999999995
184,17062.47,14960.09,5358.071,602.687,10965.62,16349.22,8299.943,16356.63,0.7479789999999995
185,16960.5,14932.88,6086.668,1422.361,11513.86,16206.37,8401.003,16275.75,0.7626709999999994
186,16873.78,14902.13,6767.589,2208.157,12055.52,16072.23,8468.693,16206.6,0.7626769999999995
187,16799.63,14884.81,7377.019,2921.332,12596.98,15956.03,8551.906,16153.26,0.7626789999999994
188,16698.61,14857.65,7972.909,3607.369,13097.7,15824.03,8652.942,16077.49,0.7666619999999994
189,16569.22,14801.07,8585.262,4308.299,13548.0,15663.58,8726.601,15970.67,0.7666649999999994
190,16446.71,14732.58,9166.148,4989.201,13984.45,15502.38,8764.611,15865.95,0.7666669999999993
191,16336.67,14671.68,9683.26,5608.492,14421.27,15355.14,8807.012,15775.01,0.7689769999999992
192,16208.9,14605.9,10176.61,6193.02,14828.17,15199.78,8866.304,15669.88,0.7829829999999993
193,16056.13,14518.23,10681.27,6784.37,15189.6,15021.63,8908.452,15537.91,0.7860169999999993
194,15906.63,14420.53,11166.66,7364.604,15531.74,14840.6,8919.791,15404.8,0.7860209999999993
195,15771.38,14331.14,11597.94,7894.671,15872.21,14673.15,8930.416,15285.75,0.7879749999999992
196,15626.43,14242.1,11998.77,8386.206,16190.78,14503.74,8956.379,15159.25,0.7905599999999993
197,15459.53,14136.68,12404.36,8876.484,16470.73,14316.83,8972.853,15009.19,0.7989799999999992
198,15290.98,14021.06,12799.4,9361.116,16729.04,14125.93,8963.351,14853.59,0.8086019999999992
199,15134.0,13911.81,13151.8,9807.638,16983.43,13947.82,8950.104,14710.6,0.8086079999999991
200,14972.57,13806.03,13471.94,10216.67,17222.29,13773.61,8952.782,14568.21,0.8105519999999992
201,14793.71,13689.0,13790.34,10617.7,17429.93,13587.92,8955.62,14410.63,0.812971999999999
202,14609.7,13561.03,14102.88,11015.0,17615.49,13395.66,8939.506,14247.03,0.816550999999999
203,14433.38,13433.76,14383.31,11384.33,17794.44,13209.12,8914.409,14091.03,0.8260199999999991
204,14256.05,13307.16,14631.6,11718.58,17960.75,13024.03,8895.356,13934.02,0.8260249999999991
205,14065.53,13170.01,14869.63,12036.86,18100.0,12828.06,8872.016,13760.63,0.8279729999999991
206,13867.81,13019.69,15100.23,12347.7,18215.47,12621.68,8827.569,13574.99,0.8340739999999991
207,13674.54,12865.9,15305.87,12636.68,18320.22,12415.33,8769.455,13392.03,0.8410189999999991
208,13482.75,12713.78,15483.07,12895.94,18414.44,12211.91,8715.684,13212.11,0.841024999999999
209,13283.99,12558.04,15647.91,13138.22,18489.28,12005.49,8665.444,13024.81,0.8429709999999991
210,13081.32,12396.44,15807.41,13373.76,18545.5,11795.06,8607.146,12831.25,0.853596999999999
211,12882.08,12234.53,15950.92,13595.14,18591.83,11586.63,8542.029,12642.0,0.853602999999999
212,12684.44,12075.22,16072.2,13793.83,18629.74,11382.64,8480.291,12458.63,0.8555509999999991
213,12482.1,11914.21,16179.2,13974.76,18653.15,11178.79,8421.479,12272.8,0.863975999999999
214,12275.48,11747.22,16277.87,14145.26,18659.95,10971.68,8355.352,12080.87,0.869590999999999
215,12069.62,11575.82,16362.77,14302.64,18654.18,10763.13,8279.559,11887.14,0.869594999999999
216,11864.98,11403.44,16429.09,14441.44,18638.46,10555.19,8201.413,11693.8,0.871557999999999
217,11658.7,11229.75,16481.22,14563.68,18611.54,10347.38,8124.174,11498.5,0.875554999999999
218,11451.44,11053.38,16524.82,14674.99,18572.81,10139.6,8044.039,11301.13,0.883970999999999
219,11245.37,10875.82,16558.86,14776.18,18523.69,9932.639,7959.053,11104.18,0.8920159999999989
220,11039.48,10698.74,16579.36,14863.82,18464.87,9726.732,7871.929,10907.51,0.8920219999999989
221,10832.51,10522.44,16585.94,14936.32,18396.08,9522.216,7784.76,10709.62,0.8939729999999989
222,10625.6,10346.52,16581.23,14995.49,18317.38,9319.053,7695.958,10510.62,0.896547999999999
223,10418.54,10169.2,16567.26,15043.92,18228.9,9115.968,7603.727,10311.16,0.9055549999999989
224,10209.57,9989.44,16543.91,15082.4,18130.9,8912.736,7509.116,10111.8,0.908587999999999
225,10000.03,9809.495,16509.85,15109.43,18024.81,8711.574,7413.692,9913.552,0.908591999999999
226,9793.342,9632.316,16465.06,15124.14,17912.41,8514.146,7317.453,9717.322,0.910549999999999
227,9589.357,9457.153,16411.94,15128.7,17792.93,8318.683,7219.458,9521.977,0.9239799999999989
228,9385.345,9280.887,16352.41,15125.86,17664.58,8122.853,7119.183,9325.428,0.9295949999999988
229,9181.446,9103.137,16284.65,15114.38,17528.62,7927.726,7016.783,9128.174,0.9295999999999989
230,8980.221,8926.425,16205.98,15090.87,17387.86,7736.445,6913.523,8932.784,0.9315479999999988
231,8781.461,8751.354,16118.33,15056.42,17241.67,7548.797,6810.819,8739.54,0.9339719999999988
232,8582.104,8575.768,16025.63,15015.39,17086.89,7360.952,6707.896,8546.241,0.9389729999999988
233,8382.517,8399.487,15927.12,14968.18,16924.29,7173.101,6603.901,8353.536,0.9415649999999988
234,8186.543,8224.965,15819.13,14910.98,16758.42,6989.671,6500.885,8164.866,0.9485909999999987
235,7993.934,8053.006,15702.53,14843.36,16589.91,6810.903,6401.175,7980.566,0.9485959999999988
236,7800.385,7881.533,15582.42,14770.28,16415.0,6632.584,6302.84,7797.406,0.9695959999999988
237,7605.219,7708.863,15459.53,14693.84,16233.23,6452.911,6201.188,7613.886,0.9696029999999987
238,7412.327,7536.25,15328.64,14609.33,16048.58,6274.429,6095.478,7431.94,0.9739669999999987
239,7223.909,7365.658,15188.49,14514.09,15862.31,6099.062,5989.625,7252.661,0.9765459999999987
240,7037.554,7196.103,15044.93,14413.13,15670.92,5924.399,5885.115,7074.027,0.9789679999999987
241,6851.599,7025.728,14900.75,14310.58,15473.17,5748.846,5779.517,6895.596,0.9865529999999988
242,6667.984,6855.521,14750.98,14202.57,15273.12,5575.535,5671.789,6720.009,0.9895869999999988
243,6487.323,6687.106,14592.34,14084.77,15072.98,5406.69,5563.78,6547.54,0.9895909999999988
244,6307.175,6519.871,14430.06,13961.17,14869.65,5239.899,5456.595,6375.163,0.9915459999999988
245,6126.41,6352.601,14268.78,13837.19,14661.02,5073.118,5348.299,6201.651,0.9941079999999988
246,5948.095,6186.145,14104.26,13709.91,14450.21,4908.926,5237.618,6029.606,0.9989779999999988
247,5774.725,6022.397,13931.65,13573.77,14239.92,4749.798,5127.251,5860.888,1.0070069999999989
248,5603.603,5861.02,13754.63,13431.1,14027.49,4593.111,5019.539,5693.107,1.0070109999999988
249,5432.492,5700.564,13578.69,13288.0,13810.17,4436.274,4912.251,5524.208,1.0089789999999987
250,5264.635,5542.569,13401.49,13143.73,13590.76,4282.147,4803.28,5357.121,1.0115459999999987
251,5102.291,5389.374,13217.93,12992.95,13372.95,4133.537,4695.265,5195.505,1.0145939999999989
252,4942.332,5239.592,13030.38,12836.49,13155.27,3987.879,4590.71,5038.131,1.0145999999999988
253,4782.308,5090.162,12844.83,12680.35,12934.63,3841.686,4486.908,4881.564,1.0165489999999988
254,4624.192,4940.877,12660.0,12524.78,12712.29,3696.273,4380.777,4726.239,1.0255519999999987
