,Fz,C3,Cz,C4,Pz,PO7,Oz,PO8,DT
60,-152827.3,-130612.0,-154755.6,-130612.5,-179116.5,-119793.5,-107957.5,-156578.4,0.280048
61,-151998.0,-131345.9,-160773.8,-138094.1,-183814.6,-118467.6,-108596.2,-155266.6,0.28200200000000003
62,-152353.8,-132005.8,-164501.7,-142885.1,-189242.9,-118502.7,-107974.7,-155359.5,0.28442900000000004
63,-151681.1,-131606.3,-169206.5,-148156.5,-193324.8,-119600.0,-109197.1,-154286.9,0.287015
64,-149404.4,-130907.9,-175595.1,-155400.4,-195682.8,-119264.1,-111750.8,-151383.4,0.2894300000000001
65,-147706.2,-131019.5,-180439.5,-161627.6,-198439.7,-117314.5,-112212.2,-149194.5,0.2920110000000001
66,-147500.9,-131246.3,-182593.5,-164918.7,-202299.4,-116338.6,-110666.4,-148784.1,0.2944260000000001
67,-146737.7,-130394.7,-185207.8,-168050.2,-205229.5,-117018.3,-110761.1,-147745.0,0.29700700000000013
68,-144222.3,-129090.6,-189905.8,-173376.5,-206281.5,-116816.0,-112914.5,-144674.8,0.2994260000000001
69,-141839.0,-128624.6,-193775.9,-178482.0,-207401.4,-114599.0,-113409.1,-141794.8,0.3044250000000001
70,-141045.4,-128493.8,-194829.6,-180716.7,-209820.4,-112774.4,-111333.4,-140826.0,0.3070040000000001
71,-140193.9,-127356.4,-195721.6,-182135.6,-211790.7,-112900.8,-110381.6,-139817.8,0.3094270000000001
72,-137634.3,-125598.1,-198801.9,-185660.6,-211893.1,-112812.9,-111976.0,-136812.1,0.31200700000000015
73,-134766.5,-124610.5,-201792.5,-189696.3,-211692.3,-110610.4,-112583.1,-133466.0,0.3184670000000001
74,-133402.0,-124159.0,-202109.1,-191191.7,-212806.9,-108168.0,-110325.8,-131930.5,0.31847300000000006
75,-132434.6,-122848.6,-201661.7,-191315.4,-213936.5,-107673.8,-108501.0,-130888.1,0.32042100000000007
76,-129970.2,-120777.4,-203241.5,-193211.2,-213359.5,-107612.0,-109409.7,-128080.0,0.32300200000000007
77,-126833.5,-119339.6,-205379.8,-196187.3,-212139.8,-105603.4,-110093.5,-124489.0,0.3284680000000001
78,-124966.3,-118596.0,-205204.8,-197137.9,-212099.7,-102791.8,-107915.3,-122436.9,0.32847400000000004
79,-123841.7,-117200.1,-203780.3,-196338.3,-212462.9,-101682.2,-105451.0,-121292.6,0.33042900000000003
80,-121536.9,-114956.6,-204025.4,-196824.8,-211397.5,-101529.2,-105613.6,-118748.8,0.33299900000000004
81,-118307.2,-113157.8,-205315.1,-198751.4,-209434.8,-99793.42,-106270.0,-115111.3,0.340044
82,-116023.1,-112139.1,-204795.6,-199259.6,-208410.3,-96839.26,-104330.2,-112629.1,0.34005
83,-114695.2,-110699.2,-202713.3,-197846.8,-208065.0,-95180.16,-101476.6,-111313.8,0.344461
84,-112559.9,-108392.3,-201830.0,-197177.1,-206637.0,-94827.14,-100909.1,-109037.7,0.344465
85,-109383.9,-106327.8,-202281.1,-198089.1,-204167.0,-93371.26,-101417.9,-105517.9,0.350424
86,-106804.1,-105058.0,-201487.6,-198192.2,-202341.1,-90468.01,-99789.77,-102730.0,0.36004400000000003
87,-105257.7,-103589.2,-199008.3,-196403.1,-201346.2,-88375.2,-96783.54,-101200.9,0.36005000000000004
88,-103271.6,-101292.7,-197228.1,-194841.9,-199633.1,-87739.61,-95562.73,-99146.62,0.36846
89,-100250.9,-99048.13,-196877.6,-194811.0,-196847.2,-86509.69,-95806.34,-95847.52,0.368466
90,-97495.55,-97551.89,-195830.2,-194510.6,-194406.5,-83793.81,-94481.03,-92882.55,0.371039
91,-95731.3,-96056.28,-193146.7,-192508.0,-192830.3,-81414.61,-91519.12,-91131.13,0.371044
92,-93849.38,-93828.79,-190701.0,-190304.9,-190873.8,-80467.78,-89777.7,-89242.34,0.379419
93,-91039.71,-91495.56,-189613.9,-189434.8,-187911.8,-79392.12,-89679.49,-86230.13,0.38845799999999997
94,-88226.05,-89815.68,-188302.0,-188717.2,-185031.0,-76949.38,-88601.66,-83221.73,0.3884639999999999
95,-86277.27,-88291.68,-185540.6,-186597.1,-182953.9,-74435.27,-85828.86,-81275.91,0.4000389999999999
96,-84460.6,-86166.13,-182646.3,-183973.0,-180778.4,-73185.67,-83724.96,-79494.13,0.40004499999999993
97,-81888.54,-83822.02,-180921.5,-182398.4,-177739.1,-72177.23,-83250.82,-76790.85,0.4105269999999999
98,-79118.53,-82006.32,-179332.8,-181260.5,-174578.4,-70031.0,-82331.86,-73851.23,0.4105329999999999
99,-77034.2,-80449.72,-176568.6,-179072.2,-172096.8,-67511.59,-79826.16,-71757.41,0.4105359999999999
100,-75245.13,-78436.88,-173415.4,-176210.7,-169723.8,-66000.86,-77513.21,-70025.8,0.4160339999999999
101,-72902.77,-76141.13,-171174.0,-174084.0,-166669.8,-64983.03,-76667.05,-67612.73,0.4160369999999999
102,-70254.05,-74241.59,-169303.4,-172540.1,-163363.1,-63119.67,-75813.13,-64825.21,0.42299599999999987
103,-68097.61,-72655.38,-166566.9,-170296.7,-160578.3,-60705.25,-73606.43,-62647.5,0.4254159999999999
104,-66317.63,-70756.18,-163304.5,-167333.5,-158030.5,-59008.43,-71234.22,-60932.57,0.42798899999999984
105,-64186.62,-68555.61,-160677.7,-164806.5,-154995.8,-57935.04,-70071.8,-58780.51,0.43441599999999986
106,-61714.58,-66625.79,-158535.0,-162889.6,-151646.5,-56316.51,-69209.38,-56206.94,0.4369959999999999
107,-59550.82,-65019.13,-155826.6,-160582.4,-148656.6,-54080.36,-67290.73,-54017.2,0.44541999999999987
108,-57772.5,-63226.69,-152562.9,-157609.0,-145962.4,-52277.79,-64974.75,-52302.85,0.44799399999999984
109,-55817.2,-61149.15,-149683.0,-154826.5,-142964.7,-51119.09,-63565.68,-50363.44,0.4524469999999998
110,-53544.16,-59235.02,-147302.7,-152596.0,-139652.6,-49687.63,-62633.06,-48029.12,0.4524509999999998
111,-51429.5,-57622.38,-144616.1,-150218.5,-136557.0,-47671.04,-60959.92,-45895.44,0.45699399999999984
112,-49661.55,-55926.94,-141425.1,-147292.7,-133757.3,-45848.54,-58785.13,-44190.09,0.45941099999999985
113,-47855.06,-53987.96,-138412.5,-144379.8,-130805.0,-44608.14,-57221.94,-42424.56,0.4684539999999998
114,-45797.57,-52130.98,-135842.2,-141906.6,-127580.6,-43311.45,-56195.08,-40336.0,0.4684599999999998
115,-43791.03,-50531.18,-133162.9,-139451.3,-124460.4,-41524.78,-54712.99,-38309.74,0.4915229999999998
116,-42057.44,-48921.03,-130081.6,-136597.2,-121597.7,-39752.22,-52722.32,-36623.94,0.49152899999999977
117,-40371.25,-47122.93,-127036.3,-133652.1,-118694.6,-38449.27,-51086.86,-34989.89,0.49153199999999975
118,-38513.7,-45354.26,-124336.9,-131015.5,-115588.8,-37239.5,-49960.21,-33133.86,0.4944129999999997
119,-36642.68,-43790.55,-121659.5,-128488.9,-112514.7,-35671.7,-48614.54,-31262.11,0.49809299999999973
120,-34963.54,-42261.23,-118706.4,-125716.0,-109640.0,-34008.72,-46831.05,-29633.11,0.49809699999999973
121,-33377.62,-40600.52,-115709.1,-122813.4,-106794.8,-32679.87,-45207.25,-28112.09,0.49809899999999974
122,-31703.76,-38940.45,-112946.9,-120093.3,-103823.3,-31523.26,-44002.14,-26466.47,0.5004089999999998
123,-29993.36,-37434.06,-110273.2,-117511.4,-100846.1,-30146.49,-42741.49,-24770.2,0.5029909999999997
124,-28398.61,-35982.89,-107446.6,-114815.2,-98005.44,-28627.11,-41150.73,-23221.15,0.5054099999999997
125,-26906.42,-34451.98,-104551.7,-112002.3,-95227.81,-27311.46,-39593.86,-21793.97,0.5104099999999997
126,-25398.08,-32914.25,-101791.7,-109271.8,-92396.68,-26191.32,-38344.26,-20331.38,0.5134529999999997
127,-23858.98,-31485.34,-99136.91,-106664.1,-89554.29,-24975.19,-37139.02,-18823.79,0.5134589999999997
128,-22372.71,-30112.46,-96433.67,-104042.0,-86794.32,-23620.15,-35725.74,-17386.46,0.5219879999999997
129,-20969.9,-28700.47,-93678.08,-101348.9,-84102.15,-22359.64,-34283.32,-16050.91,0.5244019999999997
130,-19599.97,-27288.51,-90978.1,-98669.66,-81412.89,-21271.02,-33031.88,-14741.36,0.5279899999999996
131,-18224.94,-25954.21,-88361.87,-96069.13,-78725.66,-20178.48,-31861.45,-13413.9,0.5374499999999997
132,-16864.55,-24668.91,-85770.03,-93514.56,-76079.89,-18983.19,-30592.17,-12105.87,0.5374549999999997
133,-15556.88,-23372.17,-83167.11,-90949.31,-73487.67,-17804.36,-29280.25,-10863.23,0.5394059999999997
134,-14309.15,-22086.51,-80572.44,-88366.7,-70937.36,-16749.5,-28060.5,-9682.557,0.5479829999999997
135,-13088.3,-20855.79,-78023.83,-85812.61,-68416.78,-15752.19,-26915.53,-8523.104,0.5510189999999997
136,-11863.89,-19657.9,-75541.69,-83331.0,-65916.57,-14708.44,-25758.38,-7358.774,0.5510229999999997
137,-10659.68,-18462.56,-73098.88,-80898.48,-63447.12,-13639.3,-24583.64,-6218.547,0.5629899999999997
138,-9525.783,-17294.59,-70645.67,-78447.16,-61038.42,-12636.57,-23432.95,-5151.455,0.5660269999999997
139,-8452.887,-16174.59,-68194.9,-75977.39,-58688.3,-11717.13,-22322.69,-4143.14,0.5660309999999997
140,-7377.161,-15074.53,-65820.93,-73575.45,-56351.69,-10807.33,-21253.5,-3125.837,0.5679839999999997
141,-6289.983,-13981.25,-63531.6,-71268.68,-54020.33,-9858.918,-20209.19,-2094.106,0.5744069999999997
142,-5261.768,-12926.77,-61237.18,-68963.24,-51751.12,-8921.675,-19152.72,-1126.642,0.5804079999999997
143,-4316.978,-11917.85,-58908.52,-66606.6,-49566.11,-8065.675,-18090.98,-248.813,0.5850209999999997
144,-3380.706,-10916.51,-56646.06,-64295.81,-47402.96,-7267.401,-17090.62,623.153,0.5850239999999998
145,-2411.167,-9919.398,-54504.27,-62111.08,-45227.17,-6443.863,-16161.08,1533.74,0.5960289999999998
146,-1481.178,-8970.198,-52381.48,-59962.07,-43103.87,-5591.894,-15213.71,2399.28,0.5960369999999998
147,-647.529,-8071.929,-50200.71,-57746.43,-41081.21,-4800.513,-14219.83,3157.1,0.6004009999999999
148,157.497,-7175.982,-48059.95,-55544.05,-39095.49,-4098.702,-13283.75,3887.047,0.6029759999999998
149,1005.524,-6276.945,-46056.9,-53476.44,-37085.15,-3396.507,-12456.17,4671.319,0.6054019999999999
150,1838.361,-5426.55,-44102.99,-51479.71,-35108.87,-2639.064,-11624.62,5441.589,0.6119859999999999
151,2573.328,-4632.771,-42083.46,-49418.82,-33240.38,-1909.725,-10714.93,6101.711,0.6160169999999998
152,3258.041,-3840.223,-40074.12,-47340.08,-31429.36,-1285.11,-9839.95,6707.369,0.6160219999999998
153,3984.157,-3035.192,-38204.74,-45389.54,-29592.91,-693.289,-9096.023,7365.512,0.6244049999999999
154,4717.405,-2273.388,-36416.64,-43542.3,-27771.39,-39.021,-8374.386,8036.069,0.6310159999999998
155,5361.54,-1573.484,-34569.84,-41647.55,-26054.46,622.653,-7556.341,8606.687,0.6310199999999999
156,5937.629,-879.842,-32704.34,-39709.08,-24413.1,1184.507,-6739.914,9102.433,0.6360249999999998
157,6544.867,-168.581,-30966.29,-37878.44,-22752.86,1684.541,-6062.384,9640.841,0.6360289999999998
158,7177.341,505.95,-29335.38,-36172.88,-21089.71,2238.739,-5441.155,10215.6,0.6379809999999999
159,7737.523,1114.826,-27662.82,-34444.25,-19519.05,2827.534,-4724.559,10710.63,0.6494119999999999
160,8219.271,1710.88,-25947.98,-32654.73,-18036.66,3330.833,-3975.602,11117.62,0.652449
161,8718.802,2329.791,-24337.32,-30944.75,-16547.36,3750.151,-3354.632,11550.49,0.6524549999999999
162,9255.934,2923.448,-22850.97,-29370.72,-15042.75,4206.495,-2818.679,12032.51,0.654002
163,9740.416,3452.938,-21348.0,-27803.19,-13614.36,4718.736,-2200.299,12456.19,0.662981
164,10141.22,3962.829,-19789.8,-26169.68,-12281.63,5171.588,-1519.151,12785.2,0.665392
165,10541.56,4496.044,-18308.16,-24586.06,-10957.7,5529.505,-943.493,13119.55,0.6794079999999999
166,10982.91,5013.465,-16957.33,-23137.53,-9611.908,5900.59,-475.853,13508.66,0.6831049999999999
167,11390.85,5468.684,-15616.76,-21723.57,-8323.556,6334.567,47.283,13862.53,0.6831109999999999
168,11716.5,5895.186,-14218.42,-20249.1,-7131.85,6731.887,647.714,14120.79,0.6831129999999999
169,12026.57,6342.932,-12868.7,-18797.63,-5965.142,7029.896,1168.534,14361.76,0.6854059999999998
170,12377.9,6785.521,-11645.97,-17470.71,-4776.335,7317.193,1569.059,14654.22,0.6944019999999999
171,12715.6,7172.147,-10458.28,-16201.74,-3627.186,7668.78,1997.498,14934.19,0.6972709999999999
172,12979.25,7522.407,-9218.658,-14885.15,-2569.48,8011.192,2513.238,15129.81,0.7000139999999999
173,13212.84,7886.791,-8002.427,-13569.52,-1550.158,8262.134,2981.514,15293.63,0.7000199999999999
174,13480.28,8253.278,-6900.483,-12359.95,-512.235,8480.775,3328.96,15501.4,0.7019659999999999
175,13749.81,8574.446,-5852.604,-11223.69,502.386,8754.523,3675.816,15713.82,0.7129789999999999
176,13957.31,8858.31,-4764.742,-10057.15,1435.79,9039.558,4107.712,15854.76,0.7160279999999999
177,14123.64,9152.429,-3680.465,-8876.802,2321.14,9247.174,4521.921,15951.83,0.7160369999999999
178,14311.02,9455.656,-2692.733,-7781.099,3217.578,9407.872,4825.256,16081.42,0.71798
179,14509.26,9723.575,-1771.873,-6766.678,4102.398,9612.079,5104.593,16230.31,0.729397
180,14662.09,9953.263,-826.43,-5740.539,4918.896,9845.853,5460.854,16328.94,0.732438
181,14773.96,10186.38,128.364,-4693.143,5682.039,10023.35,5826.263,16382.81,0.732444
182,14898.12,10429.0,1006.177,-3709.082,6446.802,10145.53,6097.535,16457.08,0.7403959999999999
183,15037.15,10641.67,1810.583,-2807.822,7206.677,10291.7,6324.767,16554.4,0.746011
184,15141.06,10813.03,2621.491,-1914.361,7909.976,10469.67,6608.483,16612.71,0.7460169999999999
185,15199.22,10977.53,3445.419,-1001.599,8556.049,10604.73,6911.97,16618.55,0.7503929999999999
186,15256.07,11150.28,4210.553,-134.125,9193.06,10679.72,7137.154,16626.29,0.7529709999999998
187,15328.42,11302.83,4902.868,655.981,9828.757,10762.85,7306.999,16655.45,0.7569719999999999
188,15380.89,11421.37,5587.796,1425.059,10421.96,10881.21,7517.575,16661.14,0.7644349999999999
189,15397.69,11534.48,6288.622,2211.677,10962.92,10978.26,7762.985,16623.85,0.7644409999999998
190,15411.54,11660.51,6950.638,2971.368,11489.63,11023.79,7956.825,16585.54,0.7693909999999998
191,15442.1,11776.54,7547.176,3664.76,12016.93,11067.42,8095.627,16571.94,0.781009
192,15461.42,11862.25,8125.061,4327.63,12513.29,11143.87,8257.756,16548.7,0.7810149999999999
193,15446.26,11933.94,8714.415,5000.155,12961.84,11211.54,8454.329,16486.63,0.7834299999999998
194,15417.63,12010.27,9277.005,5655.38,13388.79,11231.6,8613.467,16411.0,0.7834389999999999
195,15398.48,12078.0,9781.451,6254.195,13812.86,11235.52,8714.625,16350.22,0.7893909999999998
196,15374.1,12120.36,10258.9,6816.404,14214.07,11263.55,8820.444,16286.61,0.8010049999999999
197,15324.12,12150.29,10742.31,7380.325,14574.58,11294.72,8958.987,16194.61,0.8010109999999998
198,15259.98,12185.86,11209.37,7934.485,14910.93,11291.16,9078.894,16087.21,0.8074119999999998
199,15201.73,12218.31,11629.0,8444.565,15241.75,11267.21,9149.803,15988.95,0.8074179999999997
200,15143.15,12231.67,12017.68,8916.981,15555.8,11259.44,9215.32,15892.87,0.8159939999999998
201,15066.43,12231.53,12405.55,9383.261,15836.36,11259.47,9307.697,15777.13,0.8160019999999999
202,14974.61,12231.72,12782.85,9842.589,16091.87,11233.05,9391.856,15645.47,0.8250019999999998
203,14884.34,12229.11,13123.09,10268.43,16338.7,11184.06,9436.296,15519.15,0.8250079999999999
204,14795.23,12211.06,13431.98,10658.57,16572.46,11143.55,9468.318,15398.12,0.8309999999999997
205,14692.92,12179.65,13733.63,11036.09,16779.4,11113.15,9519.482,15264.07,0.8310059999999997
206,14576.88,12148.16,14027.64,11407.31,16962.8,11067.24,9571.475,15115.35,0.8424099999999998
207,14459.55,12116.26,14294.4,11754.37,17135.42,11000.63,9594.854,14966.88,0.8424159999999997
208,14343.43,12071.29,14531.89,12069.74,17296.41,10934.89,9601.475,14821.6,0.8450989999999997
209,14219.26,12012.03,14756.7,12367.69,17435.65,10878.15,9618.1,14667.64,0.8451049999999997
210,14084.01,11949.69,14973.5,12657.24,17553.38,10813.55,9638.15,14501.08,0.8503649999999997
211,13945.18,11887.66,15170.29,12929.06,17658.84,10732.75,9638.963,14332.01,0.8624099999999997
212,13807.17,11819.1,15342.71,13175.47,17754.17,10650.1,9624.486,14166.52,0.8624159999999996
213,13665.19,11742.37,15500.44,13403.39,17833.16,10575.33,9614.993,13998.58,0.8874189999999996
214,13515.08,11662.91,15648.75,13620.24,17893.65,10497.7,9609.986,13823.03,0.8874259999999996
215,13359.76,11581.39,15781.88,13822.86,17940.87,10406.45,9592.36,13643.54,0.9209979999999995
216,13203.62,11493.11,15895.99,14006.18,17978.3,10307.71,9559.604,13464.22,0.9210039999999996
217,13046.77,11397.57,15995.38,14172.18,18003.48,10211.55,9524.648,13283.28,0.9236779999999996
218,12886.4,11299.11,16084.16,14325.51,18014.25,10115.02,9490.635,13097.71,0.9236879999999995
219,12721.13,11199.23,16161.01,14466.87,18012.53,10009.76,9448.469,12908.51,0.9253659999999996
220,12552.89,11095.28,16223.43,14593.71,18000.6,9897.444,9396.035,12719.0,0.9279399999999994
221,12383.63,10985.74,16271.68,14704.7,17978.21,9785.989,9340.788,12530.08,0.9303579999999995
222,12212.46,10871.99,16307.74,14801.33,17944.42,9676.617,9286.331,12339.89,0.9329339999999995
223,12037.34,10754.54,16332.97,14886.11,17899.08,9563.255,9228.446,12146.16,0.9353529999999995
224,11858.48,10632.71,16347.22,14959.6,17842.84,9442.901,9163.735,11948.72,0.9403629999999995
225,11678.55,10507.53,16349.24,15019.92,17777.29,9319.245,9093.518,11750.04,0.9429349999999995
226,11499.92,10381.42,16339.08,15066.21,17703.79,9196.152,9020.23,11552.36,0.9493539999999995
227,11322.51,10255.42,16319.62,15101.53,17621.68,9073.111,8945.226,11355.25,0.9519419999999994
228,11143.95,10127.6,16292.78,15128.74,17529.46,8946.666,8867.532,11156.52,0.9543619999999994
229,10963.23,9996.397,16256.07,15145.67,17428.27,8815.922,8784.67,10956.52,0.9569389999999994
230,10781.85,9862.926,16206.83,15148.9,17320.86,8684.688,8696.132,10757.81,0.9593549999999994
231,10599.11,9727.508,16147.76,15140.39,17206.74,8555.315,8604.614,10559.24,0.9619319999999995
232,10412.51,9589.257,16083.59,15125.47,17083.51,8424.901,8512.433,10357.57,0.9654629999999994
233,10223.42,9449.084,16013.29,15104.15,16952.36,8290.645,8417.686,10154.43,0.9654689999999994
234,10036.27,9308.427,15931.75,15070.97,16816.62,8154.514,8317.652,9954.437,0.9654719999999994
235,9851.63,9166.47,15839.73,15025.47,16676.1,8020.164,8215.849,9757.757,0.9679419999999994
236,9666.466,9022.531,15743.46,14974.08,16527.79,7887.796,8118.883,9561.046,0.9709699999999994
237,9480.074,8877.573,15643.07,14918.32,16371.44,7753.988,8024.774,9363.656,0.9709759999999994
238,9295.237,8732.32,15532.58,14852.25,16210.74,7618.284,7925.791,9168.76,0.9779379999999994
239,9113.52,8586.293,15412.21,14774.51,16047.57,7485.104,7822.341,8977.271,0.9803539999999995
240,8931.801,8438.86,15289.08,14691.79,15879.07,7355.211,7721.063,8784.966,0.9833879999999995
241,8748.132,8291.563,15165.12,14607.59,15703.94,7223.332,7621.545,8590.166,0.9833909999999995
242,8565.787,8145.805,15034.17,14516.55,15525.8,7087.04,7515.911,8396.732,0.9853459999999995
243,8386.887,8000.411,14893.18,14414.31,15346.35,6951.063,7402.724,8206.553,0.9879339999999995
244,8208.29,7854.39,14747.87,14305.59,15162.06,6818.332,7289.599,8015.726,0.9909699999999995
245,8028.017,7709.06,14602.64,14195.92,14971.27,6684.328,7179.414,7821.622,0.9909729999999995
246,7849.839,7566.09,14452.98,14081.93,14777.86,6546.276,7066.357,7628.829,0.9929569999999995
247,7676.248,7424.044,14294.48,13958.21,14584.67,6409.097,6948.069,7442.104,1.0023909999999996
248,7503.527,7280.008,14131.56,13828.01,14388.81,6276.905,6830.935,7258.646,1.0023949999999995
249,7328.036,7134.413,13969.58,13697.61,14187.46,6145.788,6718.372,7073.819,1.0051219999999994
250,7152.137,6990.34,13805.19,13564.93,13983.26,6011.035,6604.402,6889.486,1.0051279999999996
251,6979.588,6847.776,13632.99,13423.86,13779.48,5875.378,6484.919,6709.57,1.0179299999999996
252,6808.552,6703.31,13456.13,13276.24,13574.47,5743.156,6365.185,6532.044,1.0209729999999995
253,6635.475,6557.049,13280.77,13128.73,13365.29,5612.469,6250.221,6353.06,1.0209789999999994
254,6462.43,6412.986,13105.07,12980.87,13153.62,5479.485,6135.846,6174.706,1.0229339999999996
