,Fz,C3,Cz,C4,Pz,PO7,Oz,PO8,DT
21,-13846.42,89471.7,408298.8,495802.5,323435.1,-56010.45,172387.6,40732.32,0.10106200000000001
22,-36867.56,62296.14,391950.9,475714.3,301616.9,-71509.88,158383.3,13193.9,0.101067
23,-53631.03,47025.34,379788.8,463196.5,279253.8,-85256.65,144528.9,-3734.614,0.10706
24,-58811.16,35293.48,358116.0,442106.4,264796.8,-90021.19,119279.8,-13233.23,0.10706700000000001
25,-61937.69,21689.51,332329.6,413777.8,252534.5,-91150.26,100048.2,-22975.56,0.11706
26,-73249.57,7643.048,315014.0,392453.4,234475.0,-98675.17,94181.99,-36434.93,0.117066
27,-87390.96,-4249.474,303091.4,378939.5,214533.2,-110226.8,85206.63,-49598.29,0.124126
28,-94996.78,-15369.45,285356.9,361208.3,199989.6,-116886.9,64478.79,-59278.17,0.124132
29,-99023.86,-27678.35,263013.3,337031.6,188415.5,-119140.8,45787.65,-68097.55,0.124134
30,-107265.4,-39636.75,245713.6,316306.6,173392.8,-124120.9,38712.52,-78656.74,0.128021
31,-117862.2,-49102.93,233671.1,302222.3,156150.0,-132069.3,32712.61,-88791.29,0.13201799999999997
32,-124001.4,-57123.36,218837.4,286944.7,142127.6,-137120.4,18400.1,-95926.24,0.13801399999999997
33,-126470.3,-65657.57,199984.4,266752.1,130988.1,-138446.0,3641.427,-101570.8,0.15005999999999997
34,-131055.3,-74086.91,183548.4,247526.4,118291.3,-140750.8,-2811.882,-108204.6,0.15006599999999998
35,-137912.5,-80856.63,171170.0,232856.3,103499.8,-145341.1,-6729.74,-115085.7,0.15311999999999998
36,-142523.2,-86505.92,156919.4,217536.4,88995.79,-148792.2,-16204.43,-120199.1,0.15312399999999995
37,-144300.9,-92450.88,137348.8,196667.8,74182.56,-149757.0,-27448.3,-123916.1,0.15312599999999998
38,-146726.8,-98390.06,115842.1,172834.1,56499.11,-150655.5,-33455.87,-127965.2,0.15701099999999996
39,-150702.1,-103213.1,95512.29,150240.0,36112.02,-152785.0,-36582.53,-132405.3,0.16043099999999996
40,-153805.6,-107184.3,75332.77,128752.1,15909.34,-154671.1,-42756.35,-135965.3,0.17701599999999995
41,-155136.1,-111250.2,54448.14,106816.5,-2277.01,-155309.6,-50804.15,-138397.9,0.18204899999999996
42,-156265.7,-115245.8,34496.01,85198.99,-18976.81,-155474.3,-56035.74,-140629.4,0.18205299999999994
43,-158001.6,-118462.9,16807.76,65544.4,-35007.85,-155834.4,-58887.12,-143094.7,0.18705299999999994
44,-159558.1,-121102.6,780.244,47975.18,-50263.93,-156213.0,-62917.32,-145290.9,0.18705899999999995
45,-160432.9,-123757.0,-14545.24,31494.48,-64356.56,-156415.1,-68205.07,-146782.9,0.19201899999999994
46,-160853.9,-126247.8,-29403.91,15307.8,-77142.84,-156257.1,-72340.8,-147773.3,0.19400799999999996
47,-160995.8,-128149.1,-43624.51,-590.337,-88862.88,-155485.8,-75082.98,-148703.0,0.19700699999999996
48,-161094.5,-129712.1,-56743.17,-15367.2,-100171.1,-154536.6,-77874.7,-149699.5,0.20543599999999995
49,-161417.3,-131297.6,-68463.3,-28394.51,-111352.7,-154156.4,-80960.3,-150447.7,0.21011099999999996
50,-161476.7,-132634.4,-79540.41,-40588.94,-121628.8,-153851.6,-83782.66,-150609.9,0.21011699999999997
51,-160601.7,-133458.1,-90901.02,-53298.23,-130359.1,-152458.4,-86331.93,-150389.9,0.21011999999999995
52,-159442.7,-134125.7,-101801.1,-65822.44,-138453.9,-150446.0,-88498.55,-150335.9,0.21301099999999995
53,-159112.4,-134892.2,-110848.4,-76315.09,-147006.1,-149381.6,-89979.63,-150441.0,0.21900599999999995
54,-158972.2,-135370.6,-118743.4,-85239.06,-155197.9,-148963.8,-91428.57,-150058.0,0.23301399999999994
55,-157546.5,-135341.5,-127381.2,-94927.16,-161636.1,-147330.6,-93594.74,-149031.1,0.23653199999999996
56,-155392.6,-135262.0,-136330.2,-105357.7,-167060.5,-144571.1,-95499.82,-148095.8,0.23653599999999994
57,-154329.4,-135379.9,-143389.5,-113949.5,-173214.6,-142793.4,-95948.07,-147618.0,0.23653799999999994
58,-154003.3,-135217.8,-148737.7,-120326.1,-179613.4,-142207.2,-96116.51,-146869.3,0.23901099999999997
59,-152356.0,-134520.8,-154878.1,-127280.8,-184329.7,-140573.9,-97689.07,-145320.4,0.24300799999999997
60,-149505.0,-133810.8,-162035.7,-135707.4,-187631.3,-137377.8,-99477.36,-143682.1,0.252055
61,-147702.5,-133398.7,-167598.9,-142817.6,-191642.2,-134926.3,-99371.05,-142664.3,0.252061
62,-147142.6,-132767.2,-170992.4,-147288.1,-196430.6,-134078.6,-98470.73,-141647.9,0.254013
63,-145491.2,-131574.7,-174913.7,-151865.2,-199833.6,-132567.2,-99292.18,-139798.1,0.26542999999999994
64,-142248.4,-130349.6,-180373.5,-158352.3,-201510.2,-129220.6,-100962.4,-137638.8,0.26846899999999996
65,-139776.2,-129498.2,-184761.7,-164224.5,-203661.7,-126211.5,-100659.2,-136127.5,0.26847299999999996
66,-138908.6,-128524.2,-186719.3,-167319.5,-206971.1,-125020.0,-98967.94,-134885.2,0.2704369999999999
67,-137355.5,-126984.5,-188748.3,-169921.5,-209335.5,-123654.9,-98955.8,-132891.0,0.2770139999999999
68,-133985.2,-125354.6,-192587.1,-174553.1,-209811.0,-120383.4,-100410.8,-130387.9,0.28848499999999994
69,-130967.6,-124133.9,-195979.2,-179300.4,-210401.6,-116979.1,-100136.2,-128450.7,0.28849099999999994
70,-129723.5,-122901.2,-196914.6,-181416.4,-212341.6,-115396.1,-97956.9,-126999.1,0.2934679999999999
71,-128278.8,-121128.1,-197401.6,-182454.8,-213835.2,-114136.6,-97126.56,-124959.8,0.2934799999999999
72,-124980.7,-119192.8,-199720.3,-185363.7,-213452.9,-111092.7,-98241.29,-122270.9,0.29541899999999993
73,-121579.8,-117665.8,-202211.9,-189034.0,-212795.9,-107472.6,-98102.55,-119993.5,0.30201399999999995
74,-119933.9,-116241.2,-202444.7,-190453.5,-213496.4,-105494.8,-95721.49,-118343.6,0.30404799999999993
75,-118570.3,-114336.0,-201749.9,-190329.2,-214227.2,-104267.7,-94174.41,-116316.9,0.30700799999999995
76,-115496.2,-112198.2,-202691.0,-191705.3,-213249.6,-101532.5,-94833.07,-113570.6,0.3354289999999999
77,-111899.0,-110429.3,-204323.3,-194315.9,-211644.0,-97873.91,-94833.23,-111042.1,0.33846199999999993
78,-109863.3,-108855.4,-204062.6,-195203.9,-211247.0,-95547.43,-92476.03,-109196.9,0.33846599999999993
79,-108506.7,-106880.5,-202509.9,-194259.9,-211273.7,-94276.98,-90367.5,-107197.3,0.34041999999999994
80,-105716.4,-104617.1,-202247.7,-194328.9,-209879.0,-91871.35,-90497.57,-104489.7,0.3429979999999999
81,-102082.5,-102658.0,-203045.2,-195902.1,-207595.0,-88325.7,-90581.1,-101812.3,0.34541999999999995
82,-99708.19,-100964.3,-202420.3,-196344.4,-206267.0,-85730.73,-88411.34,-99800.2,0.34800699999999996
83,-98297.37,-98970.63,-200295.5,-194865.5,-205640.0,-84354.08,-85932.64,-97837.72,0.35043199999999997
84,-95815.77,-96659.89,-199038.2,-193882.8,-203945.7,-82251.43,-85516.84,-95242.4,0.3530019999999999
85,-92297.09,-94574.61,-199035.3,-194469.8,-201215.8,-78932.88,-85592.14,-92513.93,0.355417
86,-89676.24,-92794.31,-198110.5,-194496.1,-199137.5,-76174.3,-83699.05,-90369.67,0.35800199999999993
87,-88163.13,-90817.64,-195639.5,-192692.3,-197907.9,-74658.83,-81042.7,-88435.02,0.36042099999999994
88,-85962.44,-88519.29,-193605.2,-190911.9,-195979.9,-72808.33,-80117.69,-85987.87,0.36345999999999995
89,-82657.12,-86361.83,-192855.3,-190594.5,-192986.7,-69792.52,-80087.73,-83289.65,0.3634629999999999
90,-79881.48,-84516.24,-191652.0,-190203.8,-190339.6,-66984.45,-78491.27,-81055.27,0.3720019999999999
91,-78230.26,-82570.62,-188999.0,-188215.1,-188570.0,-65327.21,-75822.48,-79135.69,0.3750389999999999
92,-76257.23,-80325.35,-186402.9,-185876.4,-186444.1,-63663.64,-74466.04,-76846.87,0.37504499999999985
93,-73236.77,-78148.42,-184988.8,-184772.3,-183324.8,-60980.69,-74251.95,-74242.25,0.3769929999999998
94,-70424.03,-76268.2,-183510.5,-183959.4,-180283.6,-58223.63,-72926.18,-71966.61,0.3904209999999998
95,-68646.13,-74370.26,-180783.3,-181866.4,-178051.7,-56442.51,-70377.02,-70056.89,0.39603399999999983
96,-66848.25,-72212.26,-177819.6,-179174.2,-175744.9,-54899.09,-68697.49,-67925.39,0.39603799999999983
97,-64141.13,-70060.97,-175844.5,-177421.9,-172590.4,-52541.82,-68247.21,-65463.92,0.3980009999999999
98,-61385.87,-68170.22,-174089.8,-176189.6,-169309.1,-49917.88,-67129.55,-63200.81,0.40041499999999985
99,-59503.02,-66322.56,-171348.7,-174027.6,-166705.2,-48052.67,-64784.97,-61305.06,0.40700199999999986
100,-57819.1,-64263.47,-168181.4,-171145.0,-164230.7,-46574.46,-62898.83,-59316.36,0.40899599999999986
101,-55415.68,-62168.47,-165763.8,-168894.2,-161095.5,-44511.29,-62191.84,-57023.14,0.41603999999999985
102,-52795.88,-60292.38,-163741.8,-167265.4,-157704.7,-42083.72,-61205.92,-54819.29,0.4160459999999998
103,-50855.52,-58505.67,-161015.3,-165044.3,-154829.2,-40196.9,-59109.82,-52950.43,0.41799099999999983
104,-49251.11,-56566.19,-157775.7,-162094.3,-152207.9,-38764.25,-57140.23,-51094.32,0.4319989999999998
105,-47135.75,-54568.28,-155042.4,-159495.6,-149122.9,-36965.51,-56205.77,-48988.93,0.4350309999999998
106,-44715.98,-52742.02,-152776.4,-157513.8,-145723.9,-34779.16,-55293.77,-46891.62,0.4350349999999998
107,-42774.46,-51026.45,-150068.5,-155226.3,-142674.9,-32931.43,-53461.45,-45071.66,0.4369909999999998
108,-41220.79,-49208.67,-146847.6,-152286.8,-139931.8,-31528.02,-51511.79,-43333.82,0.4404179999999998
109,-39348.47,-47322.26,-143917.7,-149475.5,-136907.5,-29940.8,-50390.56,-41412.65,0.4550389999999998
110,-37153.19,-45561.69,-141447.3,-147203.2,-133573.1,-28001.57,-49490.6,-39447.02,0.4550449999999998
111,-35257.79,-43916.99,-138755.2,-144843.3,-130445.1,-26238.86,-47893.96,-37690.1,0.4570299999999998
112,-33741.82,-42215.79,-135614.6,-141962.2,-127618.2,-24862.81,-46034.22,-36053.69,0.4570329999999998
113,-32073.01,-40452.07,-132596.8,-139054.9,-124659.8,-23442.05,-44780.46,-34306.07,0.4589899999999998
114,-30119.65,-38778.71,-129973.9,-136565.6,-121437.3,-21744.33,-43853.2,-32494.66,0.46199599999999974
115,-28326.08,-37217.12,-127290.5,-134129.9,-118309.6,-20111.58,-42454.61,-30827.47,0.47603799999999974
116,-26858.79,-35637.45,-124259.9,-131324.1,-115439.0,-18783.1,-40738.02,-29292.26,0.4760439999999997
117,-25357.32,-34009.67,-121239.9,-128408.4,-112545.5,-17498.98,-39420.66,-27708.99,0.48511499999999974
118,-23635.52,-32442.64,-118522.7,-125779.8,-109459.6,-16026.79,-38454.13,-26063.59,0.4851229999999997
119,-21974.11,-30970.05,-115847.5,-123277.3,-106397.5,-14553.38,-37212.17,-24507.07,0.4851279999999997
120,-20561.23,-29500.4,-112941.2,-120552.5,-103531.1,-13290.77,-35663.26,-23072.07,0.4900409999999997
121,-19185.5,-27997.48,-109988.3,-117695.3,-100708.6,-12110.72,-34339.64,-21635.74,0.4900489999999997
122,-17667.24,-26536.65,-107239.6,-115005.5,-97772.35,-10826.25,-33330.2,-20152.57,0.4919959999999997
123,-16157.85,-25154.81,-104581.1,-112456.7,-94825.6,-9516.582,-32196.61,-18716.85,0.5054309999999997
124,-14822.12,-23792.57,-101800.1,-109809.3,-92010.04,-8338.532,-30815.55,-17380.29,0.5131109999999997
125,-13561.77,-22417.04,-98961.1,-107051.6,-89267.87,-7251.514,-29538.8,-16074.88,0.5131189999999997
126,-12237.07,-21076.82,-96240.2,-104369.7,-86484.14,-6133.488,-28509.02,-14748.63,0.5131229999999997
127,-10905.44,-19801.71,-93615.41,-101805.2,-83685.93,-4997.634,-27455.77,-13446.55,0.5154499999999997
128,-9676.151,-18552.85,-90955.3,-99230.68,-80962.66,-3929.388,-26233.44,-12216.77,0.5179989999999997
129,-8520.197,-17304.66,-88257.57,-96594.63,-78313.3,-2931.249,-25040.27,-11034.12,0.5239929999999997
130,-7357.54,-16087.74,-85614.63,-93976.37,-75679.62,-1951.143,-24012.32,-9857.619,0.5384579999999998
131,-6195.605,-14921.45,-83046.6,-91431.73,-73049.52,-978.977,-23013.42,-8695.777,0.5384639999999997
132,-5083.186,-13780.12,-80502.72,-88929.13,-70454.4,-35.857,-21927.27,-7579.035,0.5415469999999997
133,-4023.977,-12648.96,-77959.22,-86423.08,-67914.83,869.342,-20840.0,-6509.978,0.5415539999999996
134,-2997.094,-11548.92,-75432.77,-83909.24,-65426.88,1732.44,-19841.69,-5467.745,0.5415569999999996
135,-1993.052,-10488.98,-72945.95,-81419.68,-62970.78,2557.535,-18884.73,-4439.756,0.5440919999999997
136,-1005.736,-9451.06,-70514.46,-78991.01,-60528.57,3371.103,-17910.06,-3435.088,0.5539879999999996
137,-42.509,-8432.446,-68127.13,-76614.21,-58116.47,4178.747,-16939.87,-2472.236,0.5634609999999995
138,867.454,-7451.416,-65745.36,-74233.14,-55773.11,4937.017,-16002.98,-1554.146,0.5634699999999996
139,1722.562,-6507.003,-63367.57,-71835.14,-53492.73,5627.578,-15094.78,-660.73,0.5660229999999996
140,2569.024,-5579.712,-61052.51,-69491.98,-51222.8,6306.928,-14216.59,221.942,0.5660269999999996
141,3420.685,-4672.068,-58820.74,-67242.84,-48957.61,7010.714,-13363.63,1075.356,0.5679789999999996
142,4221.038,-3803.327,-56602.2,-65011.16,-46760.32,7677.729,-12504.64,1877.452,0.5814119999999996
143,4945.023,-2968.135,-54357.36,-62734.05,-44650.84,8256.845,-11644.09,2645.086,0.5850299999999996
144,5657.869,-2145.556,-52162.26,-60487.78,-42560.17,8810.305,-10839.57,3408.903,0.5850359999999996
145,6399.925,-1341.528,-50076.73,-58358.91,-40454.02,9405.41,-10094.48,4157.682,0.5934589999999996
146,7103.814,-577.528,-48025.56,-56279.3,-38403.29,9985.272,-9329.998,4856.164,0.5934679999999997
147,7715.818,153.855,-45930.92,-54143.62,-36456.91,10471.05,-8529.428,5511.027,0.5954029999999996
148,8304.975,877.294,-43863.3,-52008.86,-34546.41,10915.05,-7785.368,6163.245,0.5989829999999996
149,8941.389,1587.286,-41917.56,-49997.08,-32609.47,11409.78,-7128.356,6814.601,0.6160259999999996
150,9561.292,2258.447,-40033.27,-48067.93,-30709.0,11914.14,-6455.051,7422.709,0.6160339999999996
151,10081.37,2896.001,-38102.45,-46088.81,-28919.31,12326.59,-5717.02,7978.821,0.6179759999999996
152,10556.62,3527.094,-36173.26,-44082.64,-27186.21,12675.17,-5021.984,8526.126,0.6210169999999997
153,11081.97,4148.23,-34364.0,-42189.23,-25425.48,13067.4,-4436.779,9081.159,0.6210219999999997
154,11614.51,4729.887,-32641.5,-40405.37,-23680.1,13488.19,-3855.812,9601.733,0.6229759999999996
155,12051.64,5271.402,-30880.53,-38588.86,-22040.75,13826.75,-3195.607,10064.49,0.6254049999999997
156,12423.73,5802.435,-29097.3,-36722.82,-20475.88,14085.13,-2556.034,10509.79,0.6379869999999996
157,12838.58,6327.047,-27419.81,-34947.55,-18889.91,14375.15,-2037.165,10967.7,0.6410169999999996
158,13281.06,6818.352,-25848.57,-33299.11,-17300.81,14710.73,-1548.566,11403.5,0.6410209999999996
159,13643.72,7273.457,-24256.05,-31643.42,-15805.58,14985.3,-975.175,11783.92,0.6429709999999996
160,13929.81,7721.606,-22625.06,-29927.14,-14399.21,15173.51,-393.551,12139.37,0.6453969999999997
161,14247.22,8170.06,-21079.16,-28275.19,-12985.21,15378.37,71.201,12507.89,0.6539809999999997
162,14607.73,8591.376,-19651.37,-26756.64,-11555.46,15638.91,481.296,12865.81,0.6570109999999997
163,14907.67,8975.138,-18224.77,-25258.68,-10202.58,15859.39,970.052,13173.06,0.6570139999999997
164,15121.85,9346.094,-16751.4,-23698.8,-8945.814,15989.05,1492.462,13447.68,0.6589699999999997
165,15347.9,9716.672,-15338.01,-22175.01,-7696.859,16114.57,1911.838,13732.22,0.6729779999999997
166,15622.7,10063.95,-14043.96,-20779.44,-6424.672,16296.2,2255.839,14015.64,0.6760139999999997
167,15857.72,10374.25,-12773.05,-19429.19,-5209.454,16459.37,2662.58,14256.23,0.6760189999999997
168,16008.31,10669.96,-11455.41,-18024.62,-4090.725,16538.83,3123.245,14460.46,0.6779799999999997
169,16156.0,10967.8,-10174.12,-16631.96,-2996.146,16598.97,3502.584,14669.94,0.6839759999999997
170,16355.55,11248.81,-9006.258,-15354.83,-1878.087,16711.23,3792.826,14884.6,0.6879739999999998
171,16535.52,11494.19,-7882.332,-14143.72,-799.117,16823.42,4123.26,15064.4,0.6913899999999997
172,16633.85,11719.06,-6719.987,-12893.78,187.865,16860.63,4516.096,15203.38,0.7034359999999998
173,16710.73,11943.46,-5574.259,-11638.15,1136.028,16863.31,4849.605,15339.35,0.7034419999999998
174,16833.0,12156.83,-4529.441,-10479.69,2102.872,16907.84,5087.934,15484.3,0.7060159999999998
175,16953.67,12341.47,-3543.01,-9399.303,3046.953,16966.91,5344.567,15606.06,0.7060209999999997
176,17005.51,12507.7,-2528.595,-8296.347,3910.799,16967.25,5670.118,15691.82,0.7079679999999997
177,17025.83,12674.51,-1513.669,-7174.388,4727.722,16926.16,5964.34,15771.82,0.7239769999999998
178,17083.89,12834.98,-581.215,-6126.823,5557.237,16914.76,6167.779,15862.54,0.7270059999999997
179,17154.61,12971.43,285.079,-5161.304,6377.064,16926.6,6369.028,15938.4,0.7270099999999997
180,17171.03,13088.52,1165.066,-4191.563,7129.64,16895.36,6634.937,15980.52,0.7289639999999997
181,17147.83,13202.25,2053.304,-3199.952,7828.278,16818.83,6889.5,16009.41,0.7313909999999997
182,17148.2,13309.4,2874.778,-2264.539,8527.735,16758.34,7060.274,16045.3,0.7339719999999997
183,17166.36,13394.99,3625.542,-1411.329,9223.008,16723.89,7209.428,16072.67,0.7429679999999997
184,17144.29,13461.67,4375.248,-570.861,9864.064,16661.12,7412.452,16071.82,0.7484369999999998
185,17081.67,13526.04,5137.561,290.866,10450.68,16555.86,7621.553,16056.1,0.7484449999999998
186,17032.71,13589.34,5851.753,1115.95,11030.31,16457.44,7762.175,16046.44,0.7529639999999999
187,17003.78,13636.02,6498.853,1867.035,11610.4,16385.11,7869.998,16032.93,0.7553789999999998
188,16945.71,13662.19,7132.675,2592.748,12149.51,16296.61,8018.258,15994.9,0.7579769999999998
189,16848.14,13681.77,7778.11,3333.948,12636.71,16169.41,8183.615,15939.35,0.7613939999999998
190,16756.12,13700.16,8390.207,4052.457,13109.01,16038.75,8296.303,15886.88,0.7703919999999999
191,16685.74,13706.04,8941.297,4706.85,13581.38,15929.49,8369.288,15834.77,0.7750059999999999
192,16599.41,13694.43,9469.296,5327.001,14023.2,15813.51,8467.777,15764.73,0.7750109999999999
193,16479.46,13676.04,10004.66,5954.731,14418.19,15666.15,8588.273,15677.91,0.7853859999999998
194,16358.92,13657.23,10517.92,6569.225,14792.57,15510.97,8671.869,15592.0,0.7884209999999998
195,16258.2,13629.97,10979.41,7131.606,15165.42,15374.14,8715.578,15509.21,0.7884249999999998
196,16150.02,13589.12,11412.91,7656.578,15517.18,15238.72,8773.452,15414.56,0.7919599999999998
197,16012.3,13541.83,11848.32,8181.043,15829.15,15079.45,8854.99,15303.88,0.8010099999999998
198,15866.26,13493.73,12269.2,8697.654,16117.12,14908.43,8913.635,15190.44,0.8010159999999997
199,15734.31,13439.49,12648.28,9174.177,16400.75,14749.6,8936.465,15080.74,0.8034339999999998
200,15600.75,13373.39,12997.04,9613.234,16669.18,14595.32,8963.425,14964.44,0.8034379999999998
201,15443.44,13299.0,13341.23,10043.66,16904.46,14423.64,9010.438,14834.64,0.8119709999999998
202,15272.41,13221.15,13674.72,10467.45,17114.39,14238.09,9043.382,14699.09,0.8153849999999998
203,15108.96,13137.69,13974.97,10860.42,17316.04,14058.34,9044.228,14564.54,0.8250079999999999
204,14949.33,13046.07,14245.97,11219.17,17506.42,13885.41,9042.66,14426.34,0.8250129999999998
205,14777.07,12949.36,14509.21,11565.51,17672.32,13704.36,9059.044,14278.91,0.8269679999999998
206,14595.76,12851.21,14764.8,11905.93,17815.37,13513.51,9069.963,14125.59,0.8303799999999999
207,14421.37,12749.63,14995.05,12223.36,17947.35,13325.52,9054.872,13971.78,0.8444279999999998
208,14251.99,12640.29,15197.73,12510.22,18068.64,13142.49,9030.538,13815.24,0.8444339999999999
209,14072.51,12523.78,15387.4,12779.77,18169.78,12952.99,9016.003,13651.03,0.8519709999999999
210,13882.31,12404.58,15568.88,13041.17,18250.25,12754.05,9000.267,13481.48,0.8539599999999999
211,13693.45,12283.94,15732.43,13286.4,18319.13,12555.35,8967.131,13312.36,0.8569589999999999
212,13507.7,12159.28,15874.02,13508.04,18379.21,12361.18,8924.609,13143.08,0.8589649999999999
213,13315.98,12030.35,16001.38,13711.87,18424.38,12166.1,8888.127,12969.87,0.861378
214,13115.87,11899.41,16119.07,13904.82,18451.93,11967.27,8853.53,12793.66,0.8660059999999999
215,12914.64,11766.08,16222.2,14084.0,18466.38,11767.9,8807.372,12617.82,0.8660119999999999
216,12716.02,11627.92,16307.47,14244.45,18471.29,11569.33,8750.721,12441.82,0.8713779999999999
217,12516.64,11485.0,16378.93,14388.26,18465.1,11369.04,8694.44,12262.51,0.881011
218,12314.48,11339.24,16440.19,14519.95,18445.67,11165.41,8638.802,12079.04,0.881019
219,12111.33,11191.02,16489.4,14639.45,18413.7,10959.58,8575.149,11892.83,0.8829600000000001
220,11908.44,11040.14,16524.19,14744.16,18371.07,10753.68,8503.349,11705.39,0.886959
221,11705.48,10887.32,16545.62,14833.73,18318.73,10548.76,8430.364,11516.9,0.9010070000000001
222,11502.43,10733.02,16555.89,14910.13,18256.53,10344.53,8356.813,11326.26,0.9010150000000001
223,11298.79,10576.72,16556.19,14975.37,18183.88,10139.3,8278.232,11133.26,0.903429
224,11093.35,10418.24,16546.71,15030.19,18101.23,9932.074,8194.323,10939.7,0.9034320000000001
225,10885.88,10258.64,16526.45,15073.17,18010.32,9724.898,8108.524,10747.01,0.9079650000000001
226,10678.07,10099.21,16494.48,15102.82,17912.15,9521.12,8022.936,10555.06,0.9103760000000001
227,10470.87,9939.921,16452.96,15121.38,17805.8,9321.062,7937.852,10363.46,0.9139550000000001
228,10262.81,9779.514,16404.54,15132.22,17690.19,9121.457,7852.387,10172.01,0.920382
229,10055.06,9618.172,16347.68,15133.93,17566.61,8921.604,7764.589,9981.054,0.925009
230,9852.033,9457.583,16279.59,15122.9,17437.59,8725.104,7673.663,9791.157,0.925018
231,9653.209,9297.457,16201.99,15100.33,17302.46,8532.143,7580.941,9600.834,0.952962
232,9453.385,9135.401,16118.99,15071.17,17158.61,8338.132,7486.939,9408.082,0.956489
233,9252.273,8971.217,16030.49,15036.26,17007.47,8142.399,7389.574,9214.142,0.956495
234,9054.532,8807.263,15932.68,14991.16,16853.09,7950.022,7287.892,9021.803,0.9564969999999999
235,8859.729,8644.141,15825.58,14934.69,16695.05,7762.735,7185.246,8831.059,0.982112
236,8662.26,8480.48,15713.81,14871.91,16529.4,7575.589,7084.643,8640.521,0.9821179999999999
237,8461.457,8316.115,15598.41,14805.2,16356.23,7385.978,6983.421,8451.425,0.982121
238,8262.024,8151.403,15474.8,14729.74,16179.9,7197.75,6877.23,8265.164,0.982123
239,8065.457,7985.766,15341.81,14642.88,16001.56,7013.411,6768.168,8079.981,0.991964
240,7868.387,7818.866,15204.52,14549.65,15817.35,6829.648,6662.052,7893.876,0.991972
241,7669.877,7651.75,15065.37,14454.05,15626.0,6644.054,6558.169,7707.98,0.991975
242,7474.451,7486.021,14920.4,14352.57,15432.14,6460.751,6451.135,7524.811,0.991978
243,7284.456,7321.631,14767.33,14241.5,15238.47,6283.04,6340.994,7344.169,0.9919810000000001
244,7095.836,7157.87,14610.79,14124.89,15041.5,6107.016,6232.764,7164.002,0.9919840000000002
245,6906.617,6995.986,14454.71,14008.03,14839.03,5929.651,6126.944,6984.761,0.9939490000000002
246,6721.653,6837.652,14295.39,13887.96,14634.57,5755.322,6018.547,6808.917,0.9989550000000001
247,6543.999,6682.235,14128.44,13758.82,14430.67,5588.313,5907.352,6636.846,1.0039540000000002
248,6368.647,6527.631,13956.69,13622.55,14223.92,5424.854,5798.87,6465.597,1.0063680000000002
249,6190.749,6373.722,13784.77,13485.12,14011.35,5259.583,5693.761,6293.479,1.008947
250,6013.726,6222.26,13610.92,13346.04,13796.41,5094.813,5586.3,6122.978,1.0119570000000002
251,5841.534,6072.532,13430.9,13200.03,13583.11,4935.271,5474.183,5955.499,1.013951
252,5670.993,5922.167,13246.83,13047.85,13369.55,4779.638,5362.907,5789.34,1.0163650000000002
253,5498.458,5771.467,13063.98,12895.49,13152.38,4624.086,5256.579,5624.467,1.0209910000000002
254,5327.102,5622.241,12881.23,12743.24,12933.1,4469.509,5151.168,5463.154,1.0209970000000002
255,5161.726,5474.754,12693.62,12585.62,12715.28,4319.536,5042.46,5305.672,1.0229460000000001
256,5001.141,5328.746,12501.74,12421.85,12498.0,4173.861,4933.564,5149.488,1.036991
