,Fz,C3,Cz,C4,Pz,PO7,Oz,PO8,DT
37,-151515.4,-141419.1,102154.5,159542.4,35910.29,-143374.4,-78241.76,-156394.1,0.161539
38,-150317.0,-142297.7,78828.9,134783.7,16805.29,-141930.4,-79683.5,-156575.9,0.161541
39,-150760.1,-143601.2,59264.73,113007.6,-2344.069,-141645.2,-83061.67,-157033.5,0.16441999999999998
40,-151142.0,-145173.8,41502.47,93454.83,-20121.09,-140293.7,-86481.26,-157195.5,0.16699799999999998
41,-150088.9,-146135.7,23431.01,74342.59,-35686.92,-137894.1,-87917.36,-156842.5,0.170418
42,-148495.2,-146346.1,5812.238,55507.13,-49986.22,-135943.8,-88527.89,-156209.8,0.20301
43,-147474.6,-146309.4,-10035.79,37818.48,-63929.0,-134501.3,-90101.3,-155405.5,0.213469
44,-146825.0,-146408.7,-24390.56,21660.04,-77398.93,-132738.6,-92150.72,-154521.0,0.213475
45,-145841.2,-146582.3,-38115.16,6679.103,-89933.18,-130693.3,-93284.24,-153676.0,0.217158
46,-144242.4,-146388.7,-51505.7,-7828.134,-101265.0,-128664.6,-93529.69,-152601.6,0.217163
47,-142300.8,-145535.3,-64396.93,-22210.37,-111553.2,-126438.4,-93887.97,-150983.3,0.217165
48,-140655.4,-144480.7,-76279.43,-35775.75,-121463.3,-124150.2,-94701.52,-149240.0,0.21716799999999997
49,-139528.6,-143883.3,-86769.23,-47667.75,-131313.4,-122288.8,-95433.12,-147937.9,0.22052399999999997
50,-138106.7,-143401.8,-96538.19,-58547.32,-140307.0,-120428.9,-95549.88,-146628.4,0.22052599999999997
51,-135709.5,-142117.5,-106600.9,-69824.13,-147773.5,-117785.7,-95173.55,-144544.6,0.220528
52,-133213.9,-140234.8,-116403.6,-81111.7,-154639.3,-114974.7,-94946.57,-142137.6,0.223
53,-131750.5,-138909.0,-124497.1,-90668.38,-162030.6,-113108.7,-95172.3,-140389.3,0.225417
54,-130523.9,-138160.0,-131309.7,-98636.41,-169120.8,-111511.3,-95238.7,-138936.7,0.228
55,-128032.4,-136700.7,-138745.0,-107092.5,-174483.0,-108768.0,-94494.05,-136645.3,0.233004
56,-124913.5,-134291.1,-146701.7,-116301.8,-178855.3,-105531.5,-93460.93,-133774.1,0.235416
57,-122992.6,-132308.8,-153026.9,-124064.6,-184008.6,-103502.8,-93108.73,-131600.7,0.237999
58,-121888.5,-131255.0,-157525.2,-129775.9,-189463.3,-102151.7,-93101.87,-130032.4,0.245422
59,-119553.1,-129756.8,-162583.4,-135742.0,-193267.3,-99548.73,-92248.56,-127717.0,0.251044
60,-116080.0,-127087.2,-168819.1,-143000.7,-195676.6,-96047.84,-90674.3,-124583.6,0.25105
61,-113673.5,-124583.5,-173804.5,-149323.8,-198832.6,-93764.46,-89744.09,-122035.4,0.25299499999999997
62,-112574.0,-123205.9,-176566.3,-153337.4,-202814.1,-92580.53,-89592.4,-120336.8,0.25542699999999996
63,-110523.4,-121727.5,-179546.2,-157176.4,-205442.5,-90268.17,-88774.3,-118096.9,0.27004799999999995
64,-106953.3,-119003.3,-184133.5,-162587.4,-206361.7,-86687.5,-86903.78,-114877.8,0.2700559999999999
65,-104109.1,-116125.0,-188036.8,-167676.1,-207783.3,-84122.57,-85455.41,-112035.5,0.27245899999999995
66,-102891.3,-114408.3,-189548.4,-170441.6,-210403.9,-82996.55,-85081.55,-110189.3,0.2724619999999999
67,-101151.0,-112947.4,-190794.9,-172541.4,-212113.0,-81041.8,-84357.88,-108070.2,0.27441399999999994
68,-97689.12,-110312.9,-193816.9,-176233.0,-211951.9,-77558.29,-82397.25,-104908.7,0.27799499999999994
69,-94501.81,-107217.1,-196778.3,-180199.1,-211927.7,-74741.7,-80531.16,-101869.9,0.29200099999999996
70,-93062.0,-105176.7,-197419.6,-182050.1,-213287.0,-73560.27,-79866.83,-99864.06,0.295039
71,-91591.89,-103699.9,-197292.2,-182789.1,-214231.5,-71950.16,-79225.01,-97866.52,0.29504499999999995
72,-88401.26,-101238.0,-198861.6,-184922.9,-213316.9,-68704.51,-77326.23,-94863.48,0.29699499999999995
73,-85017.18,-98069.62,-200942.8,-187823.5,-212141.2,-65713.19,-75171.71,-91729.45,0.2994119999999999
74,-83303.42,-95746.25,-200981.1,-188984.3,-212347.1,-64393.92,-74183.55,-89562.48,0.3070009999999999
75,-82020.3,-94211.67,-199826.3,-188708.8,-212613.2,-63074.98,-73575.88,-87660.47,0.3184629999999999
76,-79196.12,-91964.26,-200100.1,-189486.8,-211193.0,-60175.84,-71841.14,-84882.88,0.3184689999999999
77,-75780.27,-88867.92,-201335.1,-191370.7,-209159.0,-57131.96,-69549.57,-81767.96,0.32103699999999985
78,-73805.77,-86351.93,-200951.5,-191988.6,-208353.2,-55648.51,-68260.12,-79478.91,0.3210419999999999
79,-72621.62,-84732.96,-199086.8,-191000.3,-207997.5,-54546.5,-67631.07,-77647.16,0.32541899999999985
80,-70190.75,-82689.15,-198257.9,-190649.1,-206241.3,-52044.18,-66102.79,-75121.27,0.3279899999999999
81,-66875.9,-79751.89,-198670.1,-191565.9,-203608.0,-49057.64,-63799.45,-72111.6,0.3304159999999999
82,-64671.39,-77119.63,-197958.2,-191712.8,-201944.4,-47400.23,-62247.44,-69736.63,0.34542099999999987
83,-63489.96,-75393.69,-195640.9,-190245.0,-201002.6,-46416.63,-61533.39,-67936.67,0.3550409999999999
84,-61429.38,-73521.12,-193922.1,-188998.8,-199014.2,-44305.12,-60205.62,-65652.76,0.35504899999999984
85,-58332.79,-70802.93,-193551.8,-189022.1,-196003.3,-41472.97,-57992.2,-62814.85,0.35699699999999984
86,-55980.95,-68144.52,-192554.1,-188733.8,-193655.1,-39675.36,-56247.79,-60411.61,0.35940999999999984
87,-54750.82,-66321.71,-189985.8,-186962.3,-192172.8,-38741.23,-55413.99,-58632.63,0.3619959999999999
88,-53016.61,-64589.06,-187600.5,-185052.8,-190013.1,-36999.98,-54265.1,-56580.13,0.3644129999999998
89,-50217.72,-62128.74,-186515.9,-184283.6,-186801.9,-34411.63,-52223.9,-53968.7,0.37199499999999985
90,-47803.88,-59531.65,-185242.1,-183575.0,-183944.6,-32535.53,-50374.66,-51597.84,0.3744119999999998
91,-46483.77,-57635.25,-182560.4,-181613.8,-181977.4,-31596.57,-49405.43,-49830.95,0.37744999999999984
92,-45001.12,-56001.91,-179717.2,-179246.5,-179672.4,-30170.22,-48389.33,-47975.9,0.3774569999999998
93,-42540.41,-53803.53,-178011.2,-177806.4,-176388.5,-27877.25,-46562.07,-45614.33,0.37940399999999985
94,-40162.12,-51338.45,-176459.4,-176690.8,-173189.5,-25991.37,-44692.13,-43331.41,0.3954159999999998
95,-38753.49,-49405.33,-173748.2,-174606.8,-170809.2,-25014.54,-43593.98,-41582.35,0.39845099999999983
96,-37449.3,-47832.83,-170630.0,-171954.2,-168369.7,-23832.28,-42659.29,-39888.33,0.39845699999999984
97,-35327.34,-45872.96,-168415.2,-169976.7,-165096.7,-21851.7,-41054.29,-37777.92,0.4029939999999998
98,-33066.27,-43590.07,-166585.8,-168475.2,-161704.2,-20024.81,-39235.0,-35630.14,0.4144129999999998
99,-31595.09,-41673.86,-163886.1,-166300.7,-158995.4,-19005.52,-38030.73,-33918.16,0.4169849999999998
100,-30411.01,-40153.06,-160640.9,-163497.4,-156428.3,-18001.83,-37129.38,-32356.42,0.4194029999999998
101,-28604.15,-38406.25,-158040.9,-161119.9,-153214.2,-16325.16,-35730.82,-30484.45,0.4219789999999998
102,-26515.71,-36329.19,-155947.5,-159269.7,-149752.0,-14613.61,-34020.54,-28504.75,0.4244089999999998
103,-25010.21,-34467.29,-153273.5,-157018.1,-146810.0,-13565.11,-32754.84,-26853.76,0.4269879999999998
104,-23889.63,-32983.43,-150015.8,-154164.0,-144131.0,-12686.22,-31862.93,-25402.91,0.4294119999999998
105,-22353.69,-31411.45,-147157.7,-151519.2,-141000.2,-11290.45,-30647.66,-23747.61,0.4350329999999998
106,-20480.13,-29548.67,-144830.2,-149372.1,-137563.2,-9738.159,-29082.97,-21952.67,0.4350409999999998
107,-18995.44,-27784.74,-142177.3,-147045.0,-134480.4,-8684.932,-27797.27,-20384.41,0.4369799999999998
108,-17922.37,-26348.78,-138982.0,-144202.6,-131710.3,-7886.683,-26896.07,-19030.46,0.4394059999999998
109,-16620.18,-24927.99,-135981.8,-141406.0,-128668.9,-6734.638,-25829.21,-17569.63,0.4479859999999998
110,-14987.25,-23282.05,-133465.8,-139026.5,-125324.8,-5374.65,-24432.19,-15975.17,0.4520169999999998
111,-13571.33,-21651.72,-130825.8,-136627.0,-122189.9,-4357.104,-23174.96,-14520.96,0.45202199999999976
112,-12529.92,-20275.87,-127737.9,-133833.8,-119360.8,-3615.247,-22265.04,-13261.58,0.46244299999999977
113,-11405.59,-18976.87,-124697.3,-130982.7,-116409.3,-2660.299,-21312.52,-11968.0,0.4624489999999997
114,-10001.43,-17524.64,-122051.2,-128443.3,-113201.5,-1492.901,-20081.71,-10564.62,0.4644039999999997
115,-8686.699,-16040.93,-119419.0,-125980.1,-110091.2,-535.224,-18884.74,-9235.744,0.4694019999999997
116,-7678.706,-14739.37,-116459.0,-123253.0,-107242.0,164.434,-17971.13,-8067.624,0.47844899999999974
117,-6691.419,-13547.06,-113457.4,-120420.6,-104377.9,960.416,-17103.46,-6917.545,0.4784549999999997
118,-5503.939,-12274.51,-110743.5,-117793.0,-101328.7,1934.071,-16033.22,-5696.812,0.4804059999999997
119,-4326.36,-10953.55,-108121.0,-115283.1,-98305.21,2799.004,-14930.54,-4509.904,0.48297999999999974
120,-3369.881,-9743.629,-105292.8,-112627.0,-95478.48,3457.905,-14030.56,-3439.186,0.49197799999999975
121,-2489.735,-8643.266,-102386.1,-109862.5,-92700.7,4136.807,-13220.58,-2411.184,0.4960309999999997
122,-1495.475,-7527.172,-99664.66,-107211.6,-89816.23,4937.492,-12288.65,-1354.918,0.4960369999999997
123,-479.191,-6380.056,-97063.99,-104680.6,-86925.63,5686.026,-11303.58,-320.163,0.4979689999999997
124,395.786,-5295.19,-94367.38,-102100.1,-84168.44,6283.866,-10453.53,634.466,0.5094049999999997
125,1181.596,-4297.11,-91598.84,-99441.79,-81488.78,6858.682,-9708.286,1539.033,0.5164949999999997
126,2015.267,-3319.954,-88932.05,-96831.17,-78773.89,7499.714,-8907.511,2438.951,0.5164989999999997
127,2880.904,-2330.864,-86375.11,-94312.68,-76048.32,8122.027,-8047.81,3322.719,0.5165009999999997
128,3675.961,-1366.535,-83801.45,-91806.78,-73397.91,8655.726,-7254.266,4164.444,0.5200349999999996
129,4392.924,-457.572,-81186.38,-89267.43,-70822.45,9156.389,-6549.175,4968.344,0.5200399999999996
130,5101.426,411.962,-78614.5,-86736.68,-68266.01,9676.655,-5837.602,5747.21,0.5353999999999997
131,5824.144,1268.854,-76119.84,-84258.11,-65715.63,10185.97,-5084.37,6503.164,0.5424339999999996
132,6523.059,2116.283,-73659.73,-81825.98,-63200.76,10653.83,-4355.294,7237.315,0.5424389999999997
133,7169.115,2935.792,-71204.02,-79410.88,-60742.93,11094.83,-3692.16,7945.226,0.5443879999999995
134,7770.164,3707.792,-68763.46,-76994.22,-58340.75,11516.04,-3058.585,8611.679,0.5474409999999996
135,8352.813,4437.603,-66361.34,-74591.61,-55974.08,11910.02,-2415.279,9238.649,0.5474459999999995
136,8936.389,5154.907,-64016.72,-72244.05,-53622.49,12290.23,-1774.579,9853.12,0.5493869999999996
137,9504.474,5866.295,-61721.7,-69956.85,-51301.55,12662.5,-1168.593,10460.03,0.5693979999999995
138,10018.76,6535.627,-59436.57,-67676.8,-49051.07,12996.57,-603.704,11026.28,0.5730749999999996
139,10485.2,7145.788,-57152.37,-65379.16,-46865.25,13286.37,-56.004,11542.0,0.5730799999999996
140,10956.97,7737.612,-54924.66,-63125.44,-44690.2,13579.14,496.852,12046.23,0.5730839999999996
141,11441.87,8344.08,-52783.13,-60962.25,-42519.87,13888.97,1042.694,12555.92,0.5784289999999996
142,11877.82,8929.491,-50664.78,-58828.39,-40418.61,14158.9,1548.708,13029.18,0.5784349999999996
143,12243.54,9451.188,-48520.42,-56659.05,-38407.04,14366.78,2014.428,13442.16,0.5803889999999996
144,12609.49,9941.322,-46415.35,-54511.77,-36415.05,14578.95,2480.784,13839.93,0.5829659999999995
145,13015.85,10452.52,-44418.25,-52469.0,-34406.94,14829.86,2963.664,14257.3,0.5869669999999996
146,13392.05,10958.67,-42468.14,-50483.24,-32454.59,15048.98,3419.513,14651.9,0.6034329999999996
147,13681.1,11398.49,-40479.96,-48459.16,-30608.79,15189.35,3818.702,14981.43,0.6034409999999996
148,13949.25,11789.63,-38507.08,-46432.77,-28800.26,15322.23,4204.813,15285.62,0.6134399999999997
149,14267.27,12198.85,-36649.39,-44510.47,-26964.65,15506.71,4620.379,15614.02,0.6134479999999997
150,14575.92,12617.75,-34865.05,-42670.97,-25164.78,15674.17,5025.214,15931.89,0.6160049999999997
151,14794.38,12976.88,-33042.77,-40801.27,-23476.14,15754.87,5365.259,16184.27,0.6160099999999996
152,14974.97,13275.96,-31210.37,-38907.43,-21844.6,15813.12,5673.823,16399.87,0.6179589999999996
153,15210.8,13588.45,-29486.86,-37105.98,-20184.92,15930.75,6014.543,16639.02,0.6203789999999996
154,15464.28,13928.54,-27860.44,-35407.59,-18540.02,16054.13,6364.706,16882.48,0.6229709999999995
155,15635.52,14226.16,-26208.07,-33696.3,-17001.48,16095.35,6657.103,17069.85,0.6293829999999996
156,15747.08,14458.4,-24524.19,-31944.97,-15537.69,16099.11,6906.326,17214.64,0.6384259999999996
157,15901.51,14690.91,-22931.78,-30265.73,-14052.48,16158.93,7182.877,17379.01,0.6384319999999996
158,16089.8,14952.74,-21453.18,-28701.32,-12564.37,16239.72,7481.446,17557.38,0.6474259999999996
159,16209.91,15183.35,-19968.88,-27147.05,-11170.9,16243.42,7729.386,17688.03,0.6474329999999996
160,16259.17,15348.02,-18440.64,-25546.76,-9866.265,16193.62,7921.638,17769.1,0.6610039999999996
161,16339.33,15502.28,-16980.81,-23995.05,-8552.792,16191.01,8131.643,17861.22,0.6610099999999995
162,16467.89,15690.09,-15640.42,-22558.15,-7221.664,16227.55,8377.706,17975.41,0.6634179999999995
163,16549.61,15866.25,-14315.12,-21151.99,-5965.722,16206.23,8591.094,18055.85,0.6634219999999996
164,16554.65,15981.93,-12941.48,-19701.54,-4805.499,16122.14,8742.475,18084.09,0.6729599999999996
165,16570.29,16073.33,-11612.79,-18278.57,-3653.624,16068.02,8893.975,18111.03,0.6753779999999996
166,16636.29,16190.99,-10402.31,-16964.76,-2478.535,16060.1,9082.74,18161.73,0.6779609999999996
167,16672.6,16304.9,-9229.216,-15701.81,-1359.826,16010.31,9253.123,18191.49,0.6829619999999995
168,16632.71,16363.88,-8012.008,-14403.45,-337.153,15893.62,9363.29,18172.56,0.6860069999999995
169,16592.52,16394.76,-6816.762,-13113.26,661.89,15794.64,9464.729,18146.49,0.6860149999999995
170,16610.59,16454.98,-5728.737,-11918.04,1685.797,15749.46,9606.201,18146.11,0.6879599999999996
171,16622.43,16527.96,-4694.8,-10786.79,2673.009,15681.51,9743.836,18136.24,0.6903699999999996
172,16560.95,16554.7,-3626.358,-9632.88,3570.465,15545.92,9823.2,18080.93,0.7043779999999996
173,16476.56,16540.95,-2562.252,-8474.315,4430.174,15409.31,9878.178,18008.68,0.7074159999999996
174,16438.96,16542.03,-1591.278,-7395.201,5309.087,15322.85,9965.9,17957.24,0.7074209999999996
175,16412.1,16561.33,-687.488,-6389.019,6166.202,15231.81,10063.61,17905.79,0.7093709999999996
176,16328.0,16550.69,237.158,-5375.088,6944.166,15083.83,10116.2,17817.77,0.7153749999999997
177,16211.18,16501.93,1170.848,-4347.906,7675.696,14924.17,10138.84,17708.25,0.7184149999999996
178,16126.84,16457.59,2030.832,-3380.949,8419.859,14805.56,10184.49,17612.3,0.7184249999999996
179,16059.67,16429.74,2818.438,-2488.049,9154.459,14691.08,10244.93,17520.21,0.7229529999999996
180,15949.11,16381.67,3611.69,-1602.142,9822.663,14528.83,10270.87,17401.1,0.7299919999999996
181,15805.5,16299.21,4419.799,-701.411,10438.64,14348.86,10265.19,17262.98,0.7299969999999996
182,15689.12,16216.67,5172.435,155.668,11057.65,14204.53,10275.71,17137.2,0.7319479999999996
183,15598.07,16153.1,5853.147,942.285,11674.6,14075.38,10306.99,17021.19,0.7429529999999996
184,15474.92,16078.85,6525.381,1709.253,12238.76,13908.9,10314.32,16884.84,0.7459889999999996
185,15313.41,15972.65,7213.181,2488.563,12749.67,13717.29,10287.29,16726.14,0.7459939999999996
186,15166.24,15858.91,7862.071,3238.602,13254.7,13550.88,10266.17,16572.52,0.7543749999999996
187,15047.3,15758.95,8443.933,3925.498,13760.96,13405.03,10266.04,16429.74,0.7584099999999995
188,14910.43,15653.39,9005.758,4583.383,14226.96,13233.52,10251.91,16274.16,0.7584139999999995
189,14736.13,15521.12,9579.271,5247.356,14641.36,13034.41,10204.44,16096.89,0.7603719999999995
190,14562.62,15377.67,10126.61,5891.649,15041.19,12849.06,10153.03,15917.88,0.7779629999999995
191,14411.56,15245.83,10615.96,6482.92,15443.1,12684.53,10120.9,15748.86,0.7809839999999995
192,14254.17,15117.49,11078.8,7041.354,15817.29,12505.41,10085.99,15574.9,0.7809879999999995
193,14070.76,14973.4,11548.53,7600.156,16145.99,12302.38,10025.39,15384.56,0.7829519999999995
194,13884.73,14817.22,12001.66,8146.111,16454.29,12106.32,9956.363,15189.4,0.7879499999999996
195,13716.28,14665.15,12405.78,8648.347,16761.61,11929.24,9901.271,15000.57,0.7903649999999995
196,13547.09,14516.14,12778.49,9115.241,17048.91,11745.23,9847.155,14810.14,0.8193769999999995
197,13356.78,14355.69,13152.07,9576.348,17298.02,11540.82,9772.804,14609.05,0.8443839999999995
198,13161.02,14184.0,13516.16,10029.19,17524.64,11338.12,9687.761,14404.54,0.8469529999999994
199,12981.98,14015.9,13841.64,10448.19,17747.39,11152.15,9612.286,14205.42,0.8493649999999995
200,12807.93,13852.77,14134.68,10832.83,17955.64,10964.89,9540.626,14005.28,0.8519419999999994
201,12616.62,13680.76,14422.22,11205.88,18132.69,10761.13,9454.363,13794.8,0.8543699999999994
202,12414.98,13497.95,14703.13,11571.47,18286.41,10555.89,9356.878,13578.58,0.8569519999999994
203,12222.9,13317.38,14955.14,11911.71,18433.31,10365.17,9265.633,13366.29,0.8593739999999994
204,12038.16,13142.85,15177.69,12222.02,18570.17,10178.99,9180.646,13157.02,0.8619499999999994
205,11844.76,12963.18,15390.47,12517.65,18683.24,9982.35,9086.561,12943.86,0.8669679999999995
206,11642.61,12772.3,15596.97,12804.96,18774.01,9780.753,8980.855,12727.12,0.8693659999999995
207,11443.52,12577.72,15781.44,13072.48,18854.78,9586.238,8876.233,12512.21,0.8719389999999995
208,11247.64,12386.05,15939.2,13313.59,18926.32,9394.95,8776.203,12298.55,0.8743589999999994
209,11045.8,12195.02,16083.44,13537.39,18979.43,9197.799,8671.054,12081.83,0.8769399999999995
210,10837.76,12001.89,16220.8,13751.49,19013.24,8998.744,8557.748,11863.06,0.8789469999999995
211,10633.86,11809.12,16342.66,13950.96,19036.19,8806.492,8445.21,11646.62,0.8869459999999995
212,10438.74,11619.2,16443.65,14130.29,19051.2,8619.399,8338.081,11432.8,0.8893609999999994
213,10245.33,11429.63,16530.52,14293.09,19052.73,8430.636,8229.705,11218.74,0.8935379999999994
214,10047.02,11236.74,16608.97,14444.74,19038.3,8239.938,8114.599,11003.28,0.8935469999999994
215,9845.83,11040.95,16675.04,14583.78,19012.1,8051.578,7996.49,10787.0,0.8935499999999995
216,9645.361,10843.95,16724.41,14706.4,18977.2,7866.23,7880.371,10570.17,0.8935519999999995
217,9445.302,10645.87,16760.03,14813.48,18931.96,7681.728,7764.681,10352.85,0.8953609999999994
218,9245.503,10447.07,16786.14,14908.41,18874.61,7498.326,7646.064,10136.13,0.8981839999999994
219,9047.801,10248.42,16802.04,14992.09,18806.22,7317.445,7525.835,9921.1,0.9074069999999994
220,8853.984,10050.97,16805.08,15063.03,18728.38,7138.457,7406.946,9707.604,0.9074129999999994
221,8663.879,9855.663,16795.39,15120.27,18641.63,6959.804,7288.601,9495.387,0.9169399999999994
222,8475.463,9662.956,16775.2,15164.78,18545.95,6781.305,7167.791,9284.776,0.9193539999999993
223,8286.154,9471.035,16746.14,15198.77,18441.09,6603.424,7043.72,9075.657,0.9219389999999994
224,8094.351,9276.065,16708.22,15223.42,18327.16,6425.935,6917.89,8867.232,0.9243529999999994
225,7901.86,9078.478,16660.34,15237.48,18205.68,6250.306,6792.581,8660.437,0.9269399999999993
226,7712.52,8882.835,16602.03,15239.5,18078.18,6079.8,6669.853,8457.836,0.9293519999999994
227,7526.943,8690.654,16535.03,15231.0,17943.6,5914.75,6550.12,8259.656,0.9323919999999993
228,7343.609,8501.048,16461.93,15215.33,17800.69,5753.01,6432.741,8063.984,0.9323959999999993
229,7164.139,8315.14,16382.36,15192.62,17651.58,5594.347,6317.242,7870.344,0.9343559999999994
230,6989.722,8134.106,16293.19,15159.25,17498.58,5438.873,6202.19,7678.793,0.9369319999999994
231,6815.666,7954.215,16194.15,15114.29,17339.56,5283.112,6084.306,7487.004,0.9419399999999994
232,6637.438,7770.16,16088.86,15061.59,17171.38,5123.785,5961.833,7292.845,0.9449709999999995
233,6457.645,7582.665,15978.46,15003.03,16996.02,4963.765,5837.583,7098.225,0.9449759999999995
234,6281.198,7396.222,15859.93,14935.63,16818.19,4807.803,5715.372,6906.577,0.9469359999999994
235,6108.092,7212.619,15732.93,14858.31,16637.91,4655.241,5595.038,6718.39,0.9493529999999994
236,5934.219,7029.662,15601.93,14775.25,16451.24,4502.178,5473.594,6531.438,0.9583979999999994
237,5758.162,6845.166,15468.23,14688.51,16257.8,4348.171,5350.195,6344.938,0.9584029999999994
238,5584.67,6661.683,15327.39,14594.17,16061.72,4197.262,5227.656,6161.404,0.9609739999999994
239,5418.22,6484.088,15177.83,14490.02,15864.53,4051.981,5108.483,5982.711,0.9609789999999995
240,5257.017,6311.823,15024.45,14380.3,15662.68,3909.663,4991.049,5806.676,0.9693569999999995
241,5098.509,6140.563,14870.52,14268.89,15454.96,3768.619,4873.246,5631.4,0.9894309999999995
242,4943.444,5969.978,14712.26,14152.71,15245.5,3631.391,4756.043,5458.249,0.9894409999999995
243,4791.144,5802.459,14545.88,14027.42,15036.1,3498.481,4640.072,5287.753,0.9943519999999995
244,4638.02,5638.075,14375.2,13895.98,14823.28,3366.535,4524.062,5118.458,0.9969289999999994
245,4482.172,5474.323,14205.42,13764.02,14605.69,3234.331,4407.5,4950.033,0.9993469999999994
246,4327.547,5311.167,14033.72,13629.82,14387.0,3105.723,4292.623,4784.796,1.0019359999999995
247,4178.767,5151.758,13854.77,13487.96,14169.21,2982.934,4181.609,4624.587,1.0043479999999996
248,4033.973,4996.059,13671.1,13339.88,13949.4,2862.178,4073.062,4467.772,1.0073949999999996
249,3890.228,4841.264,13488.45,13191.24,13725.29,2740.825,3964.878,4312.386,1.0074009999999995
250,3749.864,4687.577,13305.56,13041.81,13499.88,2622.49,3858.17,4159.735,1.0099669999999996
251,3615.893,4537.436,13117.77,12887.09,13276.86,2510.308,3754.789,4011.601,1.0099699999999996
252,3485.875,4390.946,12926.39,12727.3,13054.43,2401.191,3653.512,3866.733,1.0279369999999997
253,3355.092,4246.041,12736.26,12567.03,12828.88,2291.368,3551.871,3723.07,1.0309679999999997
254,3223.68,4102.263,12546.6,12406.52,12601.2,2182.375,3450.174,3581.095,1.0309719999999996
255,3094.918,3961.058,12352.28,12241.18,12374.73,2076.944,3350.546,3442.555,1.0379339999999995
256,2968.753,3822.505,12153.23,12070.13,12148.87,1973.036,3252.294,3306.79,1.0429339999999996
257,2842.787,3685.03,11954.69,11897.97,11920.62,1867.603,3152.547,3171.396,1.0453449999999995
