,Fz,C3,Cz,C4,Pz,PO7,Oz,PO8,DT
80,-123646.7,-117601.6,-204758.0,-197449.6,-211911.3,-103085.7,-108198.7,-121068.3,0.31801099999999993
81,-120540.3,-115347.4,-206084.3,-199457.3,-210072.6,-101457.5,-108978.9,-117411.7,0.3205949999999999
82,-118339.5,-114782.8,-205652.1,-200068.0,-209171.8,-98592.45,-107233.3,-114888.7,0.3326299999999999
83,-116907.4,-113933.3,-203733.3,-198797.8,-208949.6,-96867.28,-104267.2,-113548.8,0.33263699999999996
84,-114678.4,-111350.2,-202970.2,-198249.0,-207639.0,-96442.98,-103475.6,-111266.0,0.33457999999999993
85,-111584.5,-108758.7,-203456.9,-199233.0,-205277.3,-95059.05,-104037.3,-107723.1,0.33699999999999997
86,-109092.6,-107749.6,-202716.2,-199409.8,-203550.1,-92245.59,-102598.0,-104890.0,0.33957899999999996
87,-107461.0,-106874.2,-200360.3,-197729.4,-202648.8,-90104.91,-99528.36,-103325.7,0.35364199999999996
88,-105358.5,-104459.3,-198690.3,-196272.8,-201031.3,-89384.91,-98080.9,-101259.4,0.3536479999999999
89,-102379.9,-101685.5,-198375.7,-196305.6,-198337.6,-88193.77,-98316.04,-97943.88,0.35557999999999995
90,-99715.13,-100275.9,-197355.5,-196056.0,-195974.3,-85563.23,-97161.6,-94939.89,0.35800499999999996
91,-97895.67,-99324.83,-194756.8,-194130.0,-194465.4,-83155.48,-94182.53,-93146.6,0.3605779999999999
92,-95893.05,-97113.77,-192406.2,-192012.8,-192583.1,-82119.88,-92229.16,-91233.2,0.3750469999999999
93,-93090.59,-94297.05,-191358.2,-191200.7,-189700.1,-81053.21,-92070.96,-88200.45,0.37505299999999986
94,-90360.46,-92562.12,-190060.4,-190520.5,-186883.2,-78685.71,-91132.67,-85154.98,0.3769989999999999
95,-88383.63,-91500.36,-187353.0,-188452.3,-184854.2,-76162.26,-88378.98,-83164.07,0.3795779999999999
96,-86451.41,-89498.76,-184535.5,-185895.5,-182733.0,-74830.4,-86090.84,-81350.09,0.38200499999999993
97,-83854.47,-86751.06,-182849.3,-184371.6,-179757.6,-73808.63,-85518.51,-78623.69,0.3845799999999999
98,-81150.99,-84774.52,-181265.3,-183259.7,-176646.9,-71724.38,-84700.84,-75650.59,0.3960469999999999
99,-79059.46,-83569.13,-178527.4,-181100.4,-174194.8,-69210.46,-82240.29,-73512.42,0.3960529999999999
100,-77168.52,-81741.57,-175429.1,-178284.9,-171856.0,-67626.7,-79780.63,-71743.98,0.40262099999999984
101,-74779.41,-79133.5,-173224.5,-176200.1,-168852.0,-66576.01,-78816.04,-69306.3,0.4026259999999999
102,-72176.0,-77004.6,-171356.7,-174676.2,-165586.7,-64752.84,-78020.94,-66488.89,0.4045769999999999
103,-70023.79,-75647.64,-168627.1,-172445.5,-162818.6,-62346.7,-75864.7,-64267.86,0.40800099999999984
104,-68155.71,-73953.33,-165397.4,-169509.0,-160287.2,-60583.57,-73376.18,-62510.27,0.4150489999999999
105,-65959.66,-71533.31,-162801.2,-167014.3,-157287.7,-59460.0,-72082.05,-60326.17,0.41505499999999984
106,-63508.26,-69351.59,-160661.9,-165113.9,-153972.0,-57859.84,-71236.99,-57721.96,0.42058199999999984
107,-61355.38,-67872.46,-157950.0,-162810.6,-150992.1,-55637.25,-69367.78,-55492.61,0.4300469999999998
108,-59510.15,-66283.77,-154701.3,-159848.6,-148301.2,-53787.82,-66970.51,-53736.23,0.4300529999999998
109,-57488.03,-64077.77,-151842.6,-157086.6,-145324.1,-52581.08,-65436.43,-51764.03,0.43262099999999976
110,-55218.85,-61923.32,-149463.9,-154866.6,-142035.6,-51155.28,-64491.52,-49401.39,0.43262399999999973
111,-53115.25,-60348.11,-146764.2,-152483.8,-138941.5,-49148.69,-62857.2,-47230.71,0.45800399999999974
112,-51293.86,-58819.57,-143570.0,-149553.9,-136132.1,-47286.1,-60624.71,-45482.25,0.46169299999999974
113,-49417.12,-56814.82,-140566.7,-146648.4,-133185.8,-45994.3,-58946.5,-43681.61,0.4616979999999998
114,-47341.82,-54747.43,-137997.1,-144180.8,-129976.6,-44688.59,-57884.78,-41567.67,0.4616999999999998
115,-45337.39,-53123.49,-135302.9,-141717.0,-126854.9,-42908.9,-56430.45,-39514.12,0.46714999999999973
116,-43561.75,-51638.89,-132209.0,-138851.1,-123977.2,-41110.09,-54407.17,-37794.73,0.46715499999999976
117,-41811.39,-49823.04,-129164.8,-135905.5,-121071.3,-39765.29,-52679.6,-36129.89,0.46715699999999977
118,-39927.13,-47889.11,-126465.9,-133271.9,-117974.6,-38542.13,-51507.51,-34250.35,0.46715899999999977
119,-38053.89,-46264.28,-123773.2,-130734.9,-114895.7,-36976.55,-50171.36,-32351.64,0.46899299999999977
120,-36342.77,-44811.25,-120797.7,-127941.6,-111999.1,-35290.03,-48359.15,-30683.97,0.4755779999999997
121,-34699.68,-43152.93,-117789.0,-125026.6,-109139.3,-33918.72,-46652.19,-29122.42,0.49004199999999976
122,-32990.46,-41367.3,-115022.2,-122302.1,-106167.4,-32737.48,-45390.17,-27445.77,0.4900479999999997
123,-31268.56,-39779.27,-112333.2,-119707.5,-103182.1,-31353.15,-44123.8,-25722.17,0.4926219999999997
124,-29647.89,-38357.94,-109480.7,-116987.7,-100317.1,-29813.9,-42513.84,-24139.29,0.4926269999999997
125,-28108.64,-36834.33,-106566.3,-114155.5,-97518.21,-28462.94,-40894.92,-22675.3,0.5060419999999998
126,-26562.45,-35209.38,-103796.5,-111414.6,-94678.78,-27314.24,-39589.5,-21181.35,0.5060479999999997
127,-25004.01,-33699.47,-101125.5,-108791.5,-91824.02,-26080.96,-38363.38,-19645.48,0.5086209999999997
128,-23492.55,-32321.43,-98392.38,-106141.5,-89035.9,-24702.84,-36926.25,-18174.5,0.5086269999999997
129,-22048.29,-30908.14,-95608.2,-103420.7,-86314.61,-23408.49,-35429.61,-16801.09,0.5105709999999997
130,-20639.89,-29435.64,-92892.22,-100724.4,-83609.2,-22290.42,-34122.63,-15459.4,0.5269979999999997
131,-19240.5,-28027.98,-90260.99,-98108.17,-80907.59,-21178.9,-32921.67,-14107.06,0.5306799999999997
132,-17856.62,-26708.96,-87641.69,-95527.41,-78234.96,-19963.11,-31627.44,-12771.99,0.5306839999999997
133,-16517.42,-25393.03,-85006.82,-92931.73,-75611.3,-18756.09,-30274.8,-11496.89,0.5306859999999997
134,-15239.89,-24064.71,-82390.09,-90326.21,-73038.63,-17673.44,-29011.36,-10286.66,0.5329969999999997
135,-13998.34,-22778.77,-79823.76,-87752.46,-70498.87,-16653.75,-27835.32,-9104.878,0.5355689999999997
136,-12755.46,-21538.71,-77313.42,-85242.77,-67969.73,-15589.26,-26651.6,-7918.663,0.5379899999999997
137,-11526.87,-20313.5,-74835.23,-82776.43,-65465.88,-14498.79,-25444.05,-6751.805,0.5545749999999998
138,-10363.79,-19114.47,-72354.53,-80297.13,-63029.6,-13475.56,-24258.8,-5658.242,0.5576169999999998
139,-9261.299,-17954.89,-69883.97,-77804.88,-60656.73,-12535.33,-23117.82,-4629.412,0.5576229999999999
140,-8156.643,-16805.0,-67483.3,-75374.99,-58290.97,-11603.12,-22018.1,-3593.774,0.5595719999999997
141,-7041.059,-15661.3,-65158.01,-73033.41,-55924.45,-10633.1,-20941.16,-2539.105,0.5619869999999998
142,-5982.944,-14571.02,-62832.48,-70696.88,-53624.57,-9675.108,-19852.59,-1545.898,0.5645689999999998
143,-5005.025,-13534.67,-60482.49,-68316.24,-51414.51,-8795.714,-18758.19,-645.805,0.5669889999999997
144,-4036.968,-12489.68,-58195.37,-65978.85,-49222.43,-7971.947,-17722.82,245.594,0.5705679999999996
145,-3042.048,-11434.36,-56018.33,-63759.84,-47011.36,-7125.205,-16761.04,1178.686,0.5786129999999996
146,-2091.034,-10446.08,-53861.7,-61577.68,-44855.29,-6252.893,-15788.53,2069.046,0.5786189999999996
147,-1234.998,-9532.418,-51658.39,-59337.09,-42806.76,-5439.585,-14769.99,2846.814,0.5805669999999995
148,-406.166,-8604.021,-49497.38,-57111.66,-40795.65,-4714.316,-13804.12,3590.458,0.5919949999999996
149,460.561,-7643.666,-47466.13,-55016.04,-38756.2,-3994.21,-12950.3,4388.179,0.5950269999999996
150,1307.94,-6746.73,-45482.18,-52990.34,-36751.26,-3224.594,-12101.19,5175.773,0.5950309999999996
151,2063.299,-5939.842,-43439.41,-50904.47,-34856.67,-2478.656,-11169.52,5855.25,0.6195749999999995
152,2775.613,-5122.265,-41407.88,-48800.47,-33017.39,-1828.86,-10259.01,6480.384,0.6445759999999996
153,3526.039,-4253.343,-39507.9,-46818.59,-31147.84,-1211.275,-9478.993,7161.019,0.6469879999999996
154,4276.091,-3434.444,-37685.11,-44937.14,-29292.46,-536.879,-8734.685,7858.028,0.6495669999999996
155,4939.041,-2720.484,-35809.84,-43012.04,-27544.55,144.243,-7897.729,8453.797,0.6519959999999996
156,5541.015,-2014.427,-33920.33,-41046.03,-25872.86,729.193,-7051.021,8969.674,0.6545739999999995
157,6171.749,-1249.959,-32153.55,-39185.18,-24180.35,1249.651,-6340.861,9525.293,0.6569869999999995
158,6819.155,-517.633,-30489.79,-37447.3,-22484.94,1816.986,-5701.004,10117.14,0.6595669999999996
159,7394.778,107.211,-28788.76,-35689.07,-20884.02,2419.468,-4970.747,10628.34,0.6619859999999995
160,7899.79,709.551,-27050.71,-33873.07,-19372.12,2944.054,-4194.641,11048.09,0.6645709999999996
161,8422.235,1376.844,-25414.07,-32135.17,-17852.22,3385.739,-3540.25,11491.45,0.6669899999999995
162,8973.805,2035.422,-23896.6,-30530.32,-16316.32,3857.696,-2984.777,11985.75,0.6695729999999995
163,9471.513,2589.685,-22364.82,-28933.22,-14857.78,4382.973,-2357.852,12423.29,0.6769909999999996
164,9894.109,3100.976,-20783.68,-27273.55,-13496.1,4853.087,-1659.771,12764.19,0.6819939999999995
165,10318.53,3669.402,-19278.57,-25663.7,-12143.11,5227.497,-1060.016,13107.35,0.6876109999999995
166,10775.11,4246.007,-17899.61,-24186.57,-10768.15,5606.402,-580.138,13504.65,0.6876169999999995
167,11194.68,4728.11,-16531.41,-22744.45,-9451.437,6045.817,-54.704,13869.03,0.6895639999999995
168,11539.49,5152.12,-15110.13,-21244.52,-8231.954,6457.069,559.631,14139.93,0.6950289999999996
169,11870.95,5622.851,-13737.94,-19767.94,-7037.175,6773.588,1107.325,14393.1,0.6950339999999995
170,12233.47,6118.279,-12488.66,-18413.56,-5819.793,7072.636,1526.223,14696.2,0.6969829999999995
171,12576.28,6536.218,-11273.35,-17116.3,-4641.879,7430.996,1959.699,14986.86,0.7000299999999995
172,12852.18,6887.074,-10009.8,-15773.38,-3555.62,7786.03,2486.76,15194.3,0.7000359999999994
173,13103.57,7270.852,-8771.708,-14432.99,-2508.487,8055.406,2979.94,15369.46,0.7019879999999995
174,13382.33,7690.886,-7645.664,-13197.96,-1443.706,8288.785,3348.988,15587.62,0.7045669999999994
175,13656.85,8052.527,-6572.184,-12035.48,-402.541,8572.269,3704.772,15811.38,0.7076049999999995
176,13875.09,8341.072,-5461.255,-10843.86,557.524,8870.398,4146.451,15964.83,0.7076099999999994
177,14061.38,8645.339,-4356.484,-9640.014,1469.05,9097.138,4581.678,16074.46,0.7095609999999994
178,14267.87,8990.25,-3346.894,-8520.518,2390.92,9274.829,4905.784,16215.84,0.7126049999999995
179,14477.37,9294.821,-2402.23,-7481.46,3301.034,9487.767,5193.14,16374.31,0.7126079999999995
180,14638.55,9526.749,-1435.369,-6432.405,4142.188,9726.496,5552.306,16477.89,0.7145609999999994
181,14760.88,9758.903,-463.233,-5365.326,4927.979,9910.843,5927.746,16531.5,0.7286079999999995
182,14892.78,10029.08,431.577,-4362.626,5713.556,10038.53,6210.521,16602.98,0.7286139999999994
183,15032.64,10273.81,1254.893,-3441.731,6493.971,10184.92,6439.44,16697.36,0.7305599999999995
184,15138.68,10453.24,2085.196,-2527.536,7219.365,10365.07,6723.364,16755.39,0.7355759999999995
185,15208.47,10623.38,2928.686,-1592.782,7889.89,10512.34,7040.875,16766.81,0.7419819999999994
186,15280.93,10829.17,3714.936,-702.079,8552.271,10604.22,7287.769,16784.26,0.7450289999999994
187,15365.43,11026.16,4430.288,112.083,9213.183,10700.45,7471.223,16823.95,0.7450319999999995
188,15428.08,11167.04,5138.275,905.28,9831.856,10829.26,7688.091,16839.45,0.7469859999999994
189,15456.09,11286.16,5859.801,1714.575,10397.67,10938.09,7943.021,16809.39,0.7505609999999995
190,15480.08,11432.12,6540.632,2495.171,10947.21,10994.78,8148.745,16774.74,0.7600289999999994
191,15515.98,11580.29,7156.088,3208.881,11495.8,11045.3,8292.166,16762.38,0.7600349999999993
192,15537.3,11683.43,7752.682,3891.687,12013.07,11126.45,8452.251,16740.2,0.7619789999999994
193,15525.34,11757.62,8358.805,4582.715,12481.96,11201.2,8650.65,16680.22,0.7729889999999994
194,15500.43,11846.57,8936.747,5255.178,12928.1,11230.38,8817.676,16607.01,0.7785999999999993
195,15482.09,11940.79,9457.181,5871.436,13370.84,11241.76,8924.679,16548.63,0.7786029999999994
196,15458.06,12002.06,9951.031,6451.39,13790.85,11275.26,9032.057,16487.91,0.7805649999999994
197,15412.95,12037.38,10449.66,7032.243,14169.97,11312.65,9174.591,16399.41,0.7829789999999993
198,15357.52,12083.9,10931.09,7602.572,14524.41,11316.84,9303.844,16296.85,0.7905629999999993
199,15307.54,12140.65,11365.9,8129.135,14873.19,11300.19,9383.806,16204.99,0.7929749999999993
200,15254.8,12174.02,11770.48,8618.358,15205.28,11297.76,9453.486,16114.5,0.8026029999999994
201,15183.53,12179.9,12173.12,9100.544,15503.38,11302.51,9549.358,16001.79,0.8026079999999994
202,15098.3,12186.34,12563.32,9574.344,15775.18,11281.7,9640.85,15871.37,0.8050189999999994
203,15013.47,12200.36,12915.63,10013.88,16037.13,11237.66,9692.198,15744.74,0.8050219999999993
204,14927.57,12198.61,13236.95,10417.96,16285.9,11200.71,9726.577,15622.08,0.8155619999999993
205,14828.6,12172.99,13551.67,10810.06,16508.73,11174.54,9779.137,15486.05,0.8185959999999993
206,14716.44,12144.2,13857.94,11195.13,16707.56,11133.42,9834.241,15334.3,0.8185999999999993
207,14601.87,12122.93,14135.28,11554.38,16893.64,11070.54,9859.752,15181.73,0.8205549999999994
208,14488.15,12093.91,14383.3,11881.69,17067.56,11008.38,9866.357,15034.18,0.8295629999999994
209,14368.1,12046.85,14619.67,12192.45,17220.87,10956.31,9883.208,14880.87,0.8360169999999993
210,14238.22,11993.02,14847.88,12494.7,17352.86,10896.01,9904.729,14715.66,0.8360209999999993
211,14102.89,11941.21,15055.22,12778.28,17471.5,10816.4,9905.647,14546.24,0.8379769999999994
212,13965.17,11881.97,15237.91,13036.05,17579.34,10730.89,9887.237,14377.72,0.8600229999999994
213,13823.74,11808.29,15406.22,13275.65,17671.16,10652.38,9872.171,14205.72,0.8600299999999994
214,13677.73,11729.77,15565.37,13504.6,17745.04,10573.79,9864.407,14027.79,0.8619769999999994
215,13528.88,11654.93,15708.51,13718.62,17804.93,10483.92,9846.258,13847.93,0.8645649999999994
216,13377.92,11577.6,15831.04,13911.63,17853.21,10386.17,9811.353,13668.75,0.8669809999999994
217,13222.12,11489.51,15937.75,14086.07,17888.0,10288.7,9771.265,13486.79,0.8695519999999994
218,13060.4,11394.44,16033.5,14247.46,17907.95,10190.35,9732.455,13299.2,0.8719679999999995
219,12895.43,11299.35,16117.16,14396.74,17915.22,10085.7,9688.772,13108.63,0.8745519999999994
220,12729.49,11202.24,16186.47,14531.59,17912.29,9975.992,9636.284,12917.96,0.8785989999999995
221,12562.93,11099.22,16242.22,14651.07,17899.42,9867.68,9580.417,12726.99,0.8786049999999994
222,12394.8,10992.39,16286.64,14756.93,17875.93,9761.6,9525.117,12534.31,0.8915589999999994
223,12223.03,10884.25,16320.49,14851.17,17841.08,9651.978,9466.8,12338.64,0.9047009999999994
224,12046.86,10773.44,16343.06,14933.88,17795.02,9536.126,9402.178,12140.66,0.9047069999999994
225,11868.35,10658.54,16353.07,15003.13,17739.42,9417.152,9332.6,11942.46,0.9047089999999994
226,11689.44,10539.95,16350.32,15057.74,17675.34,9297.481,9259.943,11744.23,0.9047119999999994
227,11509.73,10417.49,16337.13,15100.28,17601.51,9175.165,9183.845,11543.69,0.9080779999999994
228,11328.26,10289.89,16315.65,15133.96,17516.73,9047.434,9103.212,11339.53,0.9080829999999994
229,11146.3,10158.38,16284.42,15157.5,17423.13,8915.735,9017.606,11134.51,0.9080859999999994
230,10965.82,10026.48,16241.28,15167.69,17323.68,8784.917,8927.93,10932.44,0.9119809999999994
231,10785.04,9894.784,16188.6,15166.3,17217.56,8656.892,8836.959,10732.22,0.9255539999999994
232,10600.79,9761.843,16130.22,15158.09,17101.76,8528.42,8746.434,10529.53,0.9330739999999994
233,10414.1,9629.334,16064.85,15142.72,16977.29,8397.035,8654.266,10325.56,0.9330789999999994
234,10228.51,9498.793,15988.48,15115.53,16848.36,8264.557,8557.051,10125.44,0.9330809999999994
235,10043.93,9366.233,15901.97,15076.18,16714.81,8133.356,8456.071,9928.188,0.9360049999999993
236,9856.944,9227.753,15810.55,15030.26,16572.75,8002.429,8356.121,9728.328,0.9360079999999994
237,9668.492,9086.027,15714.8,14979.76,16422.43,7868.967,8256.386,9525.782,0.9379719999999994
238,9483.062,8944.833,15609.65,14919.59,16268.39,7733.611,8151.54,9326.109,0.9680779999999994
239,9299.813,8802.416,15494.37,14847.5,16111.57,7599.697,8042.093,9130.433,0.9680839999999994
240,9113.747,8655.885,15374.83,14769.1,15947.99,7466.925,7934.085,8933.429,0.9680859999999993
241,8924.972,8508.428,15253.3,14688.16,15776.84,7331.976,7828.662,8733.945,0.9705439999999993
242,8739.279,8365.473,15124.77,14600.2,15602.69,7195.107,7720.334,8538.197,0.9740689999999993
243,8558.446,8225.163,14986.85,14501.41,15427.55,7060.274,7607.117,8348.786,0.9740739999999992
244,8377.234,8080.273,14844.87,14396.38,15247.75,6927.997,7493.941,8159.532,0.9740759999999993
245,8192.34,7930.647,14702.48,14290.15,15061.16,6793.553,7382.724,7966.151,0.9769619999999992
246,8007.516,7783.577,14555.41,14179.49,14871.75,6655.19,7268.042,7773.365,0.9795419999999992
247,7827.507,7640.665,14399.87,14059.37,14682.6,6518.372,7147.63,7586.153,0.9819629999999993
248,7651.219,7496.455,14239.79,13932.6,14490.41,6387.082,7027.912,7401.804,0.9879719999999993
249,7473.859,7349.049,14079.72,13804.73,14291.88,6256.522,6912.937,7215.845,0.9975839999999992
250,7295.022,7202.905,13916.55,13673.94,14089.96,6121.234,6797.154,7030.379,0.9975879999999993
251,7118.962,7060.07,13745.8,13534.92,13888.6,5984.691,6676.021,6849.795,0.9995869999999993
252,6945.499,6916.01,13570.57,13389.41,13686.03,5852.67,6554.859,6672.13,0.9995929999999993
253,6771.07,6768.627,13396.28,13243.41,13478.79,5723.37,6439.236,6492.914,1.0055429999999994
254,6597.255,6621.972,13221.17,13096.56,13268.68,5591.646,6324.157,6313.341,1.0169689999999993
255,6427.367,6477.98,13040.2,12943.46,13059.7,5458.183,6202.814,6137.542,1.0200019999999994
