,Fz,C3,Cz,C4,Pz,PO7,Oz,PO8,DT
71,-109210.9,-112353.6,-197657.1,-183450.0,-214592.5,-92644.38,-84914.52,-110524.8,0.29205299999999995
72,-105965.3,-110086.7,-199547.5,-185851.8,-213942.1,-89465.63,-85265.21,-107555.2,0.29399999999999993
73,-102717.8,-107508.4,-201911.7,-189100.4,-213001.1,-86009.17,-83956.03,-104607.0,0.298006
74,-100885.4,-105532.1,-202104.5,-190449.3,-213421.5,-84141.21,-81664.33,-102746.4,0.311587
75,-99224.53,-103891.5,-201094.1,-190232.2,-213899.1,-82777.36,-80806.52,-100976.9,0.314618
76,-96220.93,-101668.8,-201614.5,-191187.6,-212686.9,-79963.95,-81022.73,-98135.76,0.314622
77,-92890.83,-99012.0,-203107.1,-193379.1,-210849.4,-76496.18,-79891.01,-95062.14,0.316577
78,-90815.37,-96835.9,-202865.1,-194187.6,-210223.5,-74370.06,-77469.08,-93000.15,0.319007
79,-89220.11,-95121.41,-201091.9,-193224.2,-210033.1,-73087.05,-76142.35,-91294.3,0.32300799999999996
80,-86507.68,-92992.09,-200441.4,-192972.4,-208437.9,-70668.42,-76157.91,-88665.45,0.337045
81,-83223.61,-90358.24,-201081.7,-194148.9,-205968.0,-67333.56,-75230.8,-85591.48,0.33705099999999993
82,-80951.85,-88049.61,-200507.9,-194491.8,-204458.9,-65002.3,-72840.15,-83362.27,0.33899699999999994
83,-79370.49,-86259.7,-198249.8,-193038.4,-203648.7,-63719.72,-71131.96,-81679.89,0.341578
84,-76947.69,-84227.08,-196648.0,-191827.6,-201779.6,-61670.5,-70878.27,-79278.49,0.345582
85,-73803.82,-81677.3,-196467.4,-192052.7,-198897.3,-58575.69,-70119.48,-76292.5,0.35462299999999997
86,-71393.45,-79300.44,-195602.8,-191956.7,-196678.9,-56113.39,-67878.36,-73945.63,0.35462899999999997
87,-69782.74,-77446.37,-193074.0,-190201.1,-195300.8,-54766.38,-65908.75,-72262.84,0.35704499999999995
88,-67626.3,-75514.5,-190753.3,-188278.3,-193224.3,-53024.96,-65361.78,-70093.41,0.35705
89,-64703.48,-73104.38,-189815.3,-187649.9,-190107.6,-50244.6,-64718.45,-67276.27,0.36800399999999994
90,-62239.99,-70729.98,-188666.5,-187120.9,-187356.7,-47754.23,-62704.91,-64875.64,0.3710359999999999
91,-60589.34,-68830.72,-186016.0,-185185.7,-185472.9,-46325.84,-60599.96,-63172.5,0.37104099999999995
92,-58661.77,-66984.34,-183197.3,-182774.5,-183222.5,-44822.94,-59761.71,-61207.07,0.37899999999999995
93,-56002.55,-64732.65,-181592.5,-181415.7,-180000.6,-42384.17,-59158.23,-58603.39,0.3916929999999999
94,-53560.93,-62412.12,-180149.9,-180454.6,-176882.8,-39951.26,-57394.33,-56211.51,0.3916989999999999
95,-51867.66,-60489.82,-177465.8,-178406.3,-174567.1,-38440.5,-55266.84,-54484.66,0.3917029999999999
96,-50118.72,-58716.58,-174343.0,-175693.7,-172159.1,-37104.08,-54176.26,-52691.95,0.39461299999999994
97,-47736.05,-56635.89,-172187.0,-173746.0,-168919.6,-35007.18,-53556.32,-50329.66,0.3946159999999999
98,-45384.87,-54423.26,-170448.3,-172369.3,-165585.8,-32716.47,-52042.25,-48013.55,0.3965719999999999
99,-43670.7,-52520.55,-167777.9,-170241.5,-162929.6,-31158.92,-49992.72,-46281.43,0.410581
100,-42064.76,-50822.82,-164515.0,-167378.4,-160381.4,-29936.3,-48711.35,-44633.15,0.41462099999999996
101,-39958.61,-48914.48,-161940.4,-164992.8,-157179.9,-28154.16,-48027.34,-42516.8,0.41462699999999997
102,-37755.61,-46839.17,-159915.5,-163233.3,-153754.6,-26057.94,-46725.37,-40323.02,0.43962299999999993
103,-36049.15,-44978.63,-157268.8,-161030.5,-150850.2,-24486.23,-44816.59,-38601.38,0.4396289999999999
104,-34548.93,-43341.27,-153984.0,-158120.7,-148177.2,-23325.18,-43412.8,-37064.09,0.4656969999999999
105,-32692.33,-41585.86,-151121.1,-155437.6,-145039.6,-21807.69,-42639.3,-35181.36,0.46570499999999987
106,-30670.37,-39663.93,-148836.1,-153344.5,-141617.8,-19937.22,-41503.27,-33150.39,0.4657089999999999
107,-29002.08,-37875.5,-146206.3,-151062.0,-138559.0,-18398.76,-39773.39,-31471.06,0.4726849999999999
108,-27580.52,-36301.57,-142981.5,-148173.3,-135786.7,-17277.92,-38319.08,-30025.84,0.4726879999999999
109,-25939.69,-34687.06,-139956.6,-145321.5,-132725.8,-15979.83,-37453.8,-28354.02,0.4726899999999999
110,-24119.74,-32930.3,-137460.2,-142964.5,-129379.7,-14352.62,-36436.95,-26506.02,0.47557299999999986
111,-22530.37,-31244.46,-134837.5,-140601.2,-126256.3,-12898.7,-34900.43,-24896.83,0.47801799999999983
112,-21184.79,-29746.12,-131720.0,-137770.2,-123417.6,-11816.46,-33460.68,-23531.56,0.48058099999999987
113,-19732.4,-28264.28,-128638.8,-134853.5,-120435.2,-10694.27,-32519.48,-22046.89,0.48799899999999985
114,-18120.89,-26676.87,-125989.1,-132307.3,-117209.2,-9304.687,-31581.15,-20396.18,0.49057599999999985
115,-16641.35,-25115.56,-123366.0,-129867.6,-114099.0,-7970.815,-30233.07,-18889.44,0.49557799999999985
116,-15370.95,-23700.66,-120379.7,-127111.8,-111236.2,-6930.074,-28860.48,-17601.48,0.49799499999999985
117,-14076.33,-22335.79,-117330.2,-124212.2,-108335.0,-5939.779,-27870.28,-16273.59,0.5005729999999998
118,-12667.51,-20907.62,-114592.8,-121554.5,-105253.8,-4765.905,-26977.1,-14811.97,0.5029899999999998
119,-11324.14,-19483.43,-111967.0,-119050.9,-102217.2,-3579.757,-25796.17,-13426.85,0.5055829999999998
120,-10136.96,-18165.87,-109113.9,-116370.9,-99372.07,-2599.828,-24527.72,-12222.27,0.5079959999999998
121,-8971.57,-16910.72,-106158.1,-113544.4,-96555.34,-1714.585,-23523.84,-11033.17,0.5105719999999998
122,-7743.492,-15628.17,-103401.5,-110851.0,-93632.23,-729.036,-22657.35,-9755.008,0.5129909999999999
123,-6548.304,-14342.8,-100786.3,-108310.9,-90718.56,296.387,-21617.37,-8511.809,0.5160279999999999
124,-5459.354,-13130.04,-98062.2,-105705.3,-87935.51,1197.933,-20473.54,-7401.394,0.5160359999999999
125,-4413.378,-11981.8,-95241.0,-102986.4,-85210.72,1997.029,-19492.08,-6333.976,0.517991
126,-3351.145,-10838.91,-92524.66,-100320.0,-82446.39,2824.232,-18647.15,-5221.01,0.520567
127,-2308.572,-9697.622,-89937.84,-97773.85,-79685.02,3687.757,-17719.41,-4122.264,0.523602
128,-1324.033,-8598.577,-87332.65,-95238.48,-77002.03,4494.009,-16703.28,-3111.479,0.5236069999999999
129,-379.049,-7550.122,-84666.42,-92643.66,-74380.09,5217.535,-15771.53,-2151.545,0.527996
130,544.329,-6526.884,-82040.59,-90054.19,-71771.53,5917.994,-14949.97,-1185.475,0.530566
131,1438.8,-5518.518,-79508.92,-87538.43,-69180.65,6630.44,-14111.34,-233.604,0.534606
132,2305.56,-4537.522,-77017.31,-85075.64,-66631.52,7326.942,-13221.51,665.274,0.534612
133,3147.105,-3593.147,-74515.23,-82612.48,-64128.8,7971.436,-12366.55,1521.987,0.54799
134,3946.594,-2682.387,-72018.54,-80137.48,-61672.61,8565.371,-11578.65,2360.504,0.5536
135,4703.385,-1799.187,-69569.55,-77687.09,-59258.02,9140.973,-10806.53,3176.832,0.553605
136,5450.355,-938.083,-67187.17,-75301.13,-56865.75,9721.176,-10026.37,3962.479,0.5555760000000001
137,6192.417,-99.527,-64846.95,-72968.01,-54498.48,10284.96,-9260.696,4720.136,0.55799
138,6883.804,703.643,-62507.13,-70632.97,-52194.64,10790.64,-8522.224,5443.72,0.562028
139,7514.595,1466.987,-60173.25,-68284.83,-49960.03,11247.19,-7810.832,6129.989,0.562033
140,8143.924,2211.38,-57904.23,-65988.1,-47741.89,11713.39,-7127.175,6799.789,0.567995
141,8792.791,2950.612,-55716.88,-63778.98,-45523.36,12197.76,-6454.074,7462.129,0.5770230000000001
142,9396.603,3663.895,-53542.4,-61590.92,-43366.29,12634.32,-5772.14,8088.846,0.577028
143,9923.992,4332.136,-51342.01,-59365.79,-41300.59,12999.01,-5106.976,8666.636,0.5815600000000001
144,10441.68,4975.664,-49189.96,-57168.94,-39260.99,13361.95,-4496.035,9230.807,0.5855710000000001
145,10991.44,5617.632,-47149.04,-55081.42,-37205.77,13763.57,-3911.219,9802.184,0.590562
146,11506.29,6236.277,-45148.64,-53047.94,-35201.79,14133.51,-3299.819,10340.69,0.596028
147,11933.23,6801.2,-43106.32,-50970.9,-33303.82,14414.34,-2690.349,10815.38,0.596036
148,12337.41,7332.943,-41084.54,-48892.92,-31446.91,14672.15,-2149.938,11267.86,0.597975
149,12785.97,7871.276,-39181.67,-46924.1,-29562.65,14981.29,-1651.905,11740.93,0.601562
150,13223.5,8403.62,-37346.9,-45037.5,-27709.55,15286.57,-1114.127,12197.47,0.6130030000000001
151,13575.95,8888.458,-35468.85,-43114.71,-25966.65,15503.86,-554.161,12588.71,0.6160180000000001
152,13890.87,9333.433,-33584.2,-41166.36,-24284.5,15678.21,-65.038,12948.31,0.616024
153,14247.62,9781.198,-31815.14,-39317.18,-22576.47,15901.99,357.17,13330.37,0.617973
154,14607.13,10229.91,-30142.12,-37575.18,-20881.34,16142.9,811.677,13706.09,0.6265599999999999
155,14885.62,10637.22,-28436.81,-35814.59,-19290.74,16304.09,1309.402,14017.3,0.6310169999999999
156,15112.48,11000.02,-26699.95,-34008.82,-17776.5,16405.32,1749.756,14288.2,0.6310229999999999
157,15375.37,11360.01,-25060.9,-32280.22,-16242.74,16546.8,2108.959,14581.98,0.6439809999999999
158,15657.93,11726.04,-23537.47,-30673.35,-14705.37,16724.48,2488.396,14883.68,0.6470099999999999
159,15873.93,12059.0,-22003.15,-29073.39,-13261.37,16840.24,2926.008,15129.62,0.647013
160,16030.5,12346.19,-20422.44,-27420.22,-11906.7,16885.46,3324.223,15327.71,0.6560199999999998
161,16214.47,12626.67,-18914.86,-25817.97,-10544.58,16956.81,3633.6,15543.76,0.656028
162,16429.95,12919.16,-17530.72,-24339.18,-9165.551,17076.61,3945.399,15778.55,0.6585899999999999
163,16592.34,13187.61,-16159.14,-22891.77,-7862.227,17152.81,4319.041,15966.03,0.6585939999999999
164,16685.99,13408.85,-14736.19,-21392.93,-6655.312,17150.5,4670.31,16096.33,0.660555
165,16789.95,13614.66,-13360.99,-19920.76,-5457.044,17154.1,4929.206,16233.27,0.673978
166,16929.91,13831.66,-12108.29,-18565.58,-4235.605,17208.76,5170.308,16395.46,0.6856789999999999
167,17035.58,14033.58,-10891.64,-17263.86,-3070.816,17239.81,5473.257,16524.87,0.685687
168,17076.08,14192.87,-9626.835,-15919.77,-2002.219,17195.75,5777.054,16598.03,0.685691
169,17115.75,14332.66,-8385.32,-14581.04,-957.626,17143.13,5997.676,16669.01,0.694594
170,17192.72,14484.2,-7256.418,-13345.0,110.544,17141.94,6184.992,16767.96,0.6946
171,17252.06,14630.64,-6182.506,-12178.15,1140.616,17138.51,6427.759,16847.92,0.6965450000000001
172,17251.86,14739.9,-5070.083,-10982.95,2080.858,17069.08,6689.056,16874.49,0.6989690000000001
173,17239.71,14824.4,-3961.026,-9777.841,2984.219,16976.16,6878.794,16888.16,0.701547
174,17262.26,14917.71,-2948.897,-8657.126,3906.796,16926.11,7021.315,16927.55,0.708593
175,17281.29,15013.35,-2005.593,-7615.219,4806.48,16887.92,7205.635,16959.92,0.7085990000000001
176,17248.52,15080.03,-1038.572,-6562.126,5626.31,16795.69,7420.027,16946.08,0.722018
177,17193.68,15120.41,-61.9,-5491.056,6399.354,16670.28,7578.861,16913.29,0.7220260000000001
178,17164.21,15162.97,836.174,-4485.089,7183.468,16575.46,7682.317,16901.65,0.724589
179,17137.68,15208.4,1658.135,-3560.799,7955.749,16500.18,7811.719,16890.84,0.7245920000000001
180,17068.84,15231.3,2487.856,-2642.006,8660.81,16385.02,7977.917,16842.18,0.7265430000000002
181,16975.29,15228.99,3335.409,-1702.073,9314.762,16234.83,8107.521,16771.89,0.7460130000000001
182,16903.0,15225.97,4125.525,-806.873,9972.276,16107.37,8183.374,16719.91,0.7460190000000001
183,16842.02,15228.36,4839.867,11.14,10626.03,16006.09,8272.294,16676.3,0.7490700000000001
184,16749.23,15214.5,5546.02,808.818,11225.45,15877.41,8398.053,16602.24,0.7490730000000002
185,16628.12,15176.4,6269.891,1623.553,11771.55,15710.65,8501.048,16501.7,0.7490750000000002
186,16517.79,15133.8,6953.632,2408.835,12311.74,15554.0,8551.935,16411.16,0.7515460000000002
187,16420.08,15096.96,7567.333,3125.46,12852.07,15424.09,8602.33,16331.73,0.7565510000000002
188,16300.86,15049.28,8160.925,3811.549,13351.09,15279.78,8685.506,16230.21,0.7589690000000001
189,16155.62,14980.22,8768.733,4508.405,13799.24,15100.65,8758.286,16102.21,0.7615460000000002
190,16015.33,14903.67,9350.223,5187.294,14233.56,14920.06,8784.781,15978.13,0.7755560000000001
191,15887.91,14830.82,9869.861,5807.858,14668.05,14760.09,8800.604,15866.66,0.7785840000000002
192,15746.62,14751.79,10360.93,6391.817,15072.27,14594.66,8844.122,15742.85,0.7785890000000002
193,15581.67,14656.6,10860.91,6979.24,15431.07,14402.57,8888.33,15596.53,0.7810090000000002
194,15416.35,14553.26,11345.63,7556.627,15770.78,14205.69,8895.069,15448.17,0.781016
195,15262.82,14451.89,11779.33,8087.281,16109.06,14026.67,8884.396,15308.54,0.796552
196,15103.27,14347.12,12179.94,8579.423,16425.8,13850.4,8894.158,15161.18,0.7996610000000001
197,14925.42,14229.25,12582.31,9067.401,16703.78,13655.14,8911.365,14995.42,0.799667
198,14743.87,14102.54,12975.36,9548.805,16959.11,13451.61,8900.777,14825.94,0.801542
199,14572.36,13977.94,13327.51,9993.674,17209.57,13260.92,8870.34,14665.8,0.803961
200,14400.04,13853.77,13645.55,10401.17,17444.42,13075.69,8852.31,14504.23,0.807961
201,14213.72,13719.86,13959.0,10798.21,17647.91,12875.76,8843.33,14328.38,0.817005
202,14021.21,13576.42,14266.4,11189.66,17828.08,12665.0,8814.92,14146.19,0.8170149999999999
203,13834.82,13433.11,14542.66,11553.54,18000.13,12462.04,8767.837,13970.31,0.818956
204,13650.29,13292.21,14786.56,11883.43,18159.79,12267.21,8727.858,13795.5,0.822963
205,13457.25,13146.55,15020.4,12198.14,18294.65,12065.75,8697.981,13610.65,0.832005
206,13258.57,12992.93,15249.61,12507.08,18408.28,11856.23,8657.316,13420.19,0.832013
207,13063.26,12836.17,15457.08,12796.77,18512.71,11650.94,8600.671,13233.83,0.833957
208,12869.69,12679.48,15636.88,13058.41,18607.37,11452.73,8545.219,13048.57,0.8435889999999999
209,12670.39,12519.83,15802.92,13302.33,18682.78,11252.28,8497.719,12856.14,0.843598
210,12466.31,12355.62,15962.39,13537.62,18738.63,11046.38,8444.78,12658.86,0.8455349999999999
211,12263.62,12190.11,16105.62,13757.99,18783.24,10842.0,8379.586,12464.76,0.853964
212,12062.36,12024.59,16225.87,13955.55,18818.33,10642.51,8312.477,12273.5,0.858573
213,11858.26,11855.96,16330.62,14134.61,18838.4,10441.65,8249.824,12078.78,0.858577
214,11650.5,11682.05,16426.76,14302.45,18841.93,10233.78,8182.034,11878.67,0.866543
215,11441.64,11504.23,16509.85,14457.29,18833.11,10022.09,8101.489,11676.77,0.871004
216,11232.95,11324.28,16574.9,14594.34,18814.6,9812.083,8015.047,11474.82,0.871012
217,11024.55,11142.99,16625.3,14714.91,18784.95,9604.802,7930.934,11270.79,0.8789600000000001
218,10818.06,10961.62,16666.4,14823.79,18743.18,9399.586,7848.128,11065.59,0.8859980000000001
219,10613.93,10780.99,16698.04,14922.26,18690.87,9196.544,7762.418,10862.49,0.886005
220,10410.13,10600.92,16716.75,15007.66,18629.11,8995.846,7674.244,10661.69,0.888571
221,10204.53,10419.27,16721.52,15078.02,18557.42,8795.82,7585.12,10459.93,0.8885740000000001
222,9996.502,10233.64,16714.64,15134.74,18475.63,8593.786,7492.749,10255.17,0.8905290000000001
223,9787.456,10045.75,16698.76,15181.01,18384.37,8389.884,7396.073,10049.58,0.9039600000000001
224,9579.124,9858.676,16674.2,15218.09,18284.19,8186.461,7297.435,9845.541,0.9069960000000001
225,9372.681,9673.208,16639.21,15244.08,18176.18,7985.156,7197.939,9642.512,0.9070010000000001
226,9168.577,9488.92,16592.97,15257.22,18061.42,7786.39,7096.862,9439.438,0.90895
227,8965.401,9305.014,16537.39,15259.19,17938.77,7589.577,6994.322,9236.061,0.92054
228,8762.019,9121.107,16474.62,15252.87,17806.57,7395.152,6891.254,9032.988,0.9235720000000002
229,8560.042,8937.992,16403.74,15237.96,17666.62,7205.409,6787.417,8831.731,0.9235780000000001
230,8361.676,8757.149,16322.63,15211.82,17522.22,7021.912,6683.263,8634.079,0.925532
231,8166.155,8578.545,16232.74,15175.16,17372.87,6842.534,6581.357,8439.78,0.933962
232,7970.027,8399.021,16137.75,15131.93,17215.4,6661.89,6481.018,8245.746,0.9369879999999999
233,7772.493,8216.834,16037.38,15082.74,17050.37,6478.188,6377.953,8051.213,0.9369919999999999
234,7577.721,8035.157,15927.66,15023.5,16881.69,6296.395,6271.665,7859.18,0.9405319999999999
235,7387.125,7856.457,15808.61,14953.17,16709.75,6119.427,6165.937,7670.581,0.955631
236,7196.755,7679.379,15685.6,14877.04,16531.41,5943.887,6061.992,7483.361,0.955637
237,7006.403,7503.462,15560.23,14797.83,16346.55,5768.946,5957.068,7297.614,0.9556389999999999
238,6820.736,7330.498,15427.54,14711.02,16159.03,5598.223,5849.592,7115.372,0.960536
239,6640.154,7160.195,15285.45,14613.53,15969.79,5431.23,5741.616,6935.519,0.962954
240,6460.184,6989.712,15139.29,14509.99,15775.41,5264.027,5635.385,6755.018,0.9655309999999999
241,6280.297,6818.504,14992.89,14405.17,15575.3,5097.519,5529.785,6574.171,0.968947
242,6104.524,6649.227,14841.96,14295.71,15373.41,4936.293,5422.852,6396.149,0.9785689999999999
243,5933.465,6483.5,14682.55,14176.9,15171.38,4780.294,5316.175,6221.765,0.9785759999999999
244,5763.399,6320.091,14518.66,14051.66,14965.66,4624.302,5211.542,6048.072,0.9805269999999999
245,5592.943,6156.848,14354.56,13924.86,14753.9,4465.772,5105.686,5873.697,0.9935729999999999
246,5424.994,5993.094,14187.09,13794.46,14539.59,4308.896,4995.038,5701.316,0.9935799999999999
247,5261.446,5830.602,14012.26,13656.02,14326.28,4158.512,4883.438,5533.234,0.9959859999999999
248,5099.487,5671.276,13833.66,13511.96,14111.92,4012.879,4777.599,5368.322,0.9959909999999998
249,4936.944,5515.282,13656.96,13368.32,13893.98,3868.261,4677.113,5205.319,1.0039479999999998
250,4777.339,5362.699,13480.45,13224.62,13675.04,3726.932,4576.85,5046.274,1.0065259999999998
251,4624.25,5214.533,13298.64,13075.27,13458.1,3593.378,4476.986,4893.245,1.0129389999999998
252,4475.173,5069.869,13112.15,12919.64,13240.61,3465.48,4381.543,4743.682,1.0155139999999998
253,4325.743,4925.181,12925.63,12762.3,13018.53,3336.884,4288.443,4593.294,1.0189359999999998
254,4176.648,4779.28,12738.32,12603.72,12793.14,3206.53,4191.024,4441.929,1.02356
255,4031.31,4633.418,12545.3,12439.37,12568.28,3077.725,4088.243,4292.296,1.023566
256,3888.724,4487.45,12346.86,12268.42,12343.52,2950.062,3984.99,4144.484,1.03152
257,3744.394,4340.47,12148.45,12095.82,12115.73,2820.046,3882.793,3996.037,1.0359829999999999
258,3598.256,4193.954,11951.61,11924.12,11885.92,2689.088,3778.931,3847.876,1.035989
259,3455.059,4051.494,11752.53,11750.09,11658.23,2562.845,3674.278,3704.215,1.04394
260,3317.095,3914.985,11550.44,11572.13,11433.39,2443.388,3574.155,3566.534,1.0465140000000002
261,3182.901,3783.762,11350.04,11394.21,11208.58,2328.712,3481.211,3433.234,1.0505140000000002
